Patient_ID	Sample_ID	Iteration	Cluster_ID	Abundance
patient2	p2_t2	40	5	13
patient2	p2_t2	40	6	13
patient2	p2_t2	41	1	0
patient2	p2_t2	41	2	8
patient2	p2_t2	41	3	25
patient2	p2_t2	41	4	41
patient2	p2_t2	41	5	13
patient2	p2_t2	41	6	13
patient2	p2_t2	42	1	0
patient2	p2_t2	42	2	21
patient2	p2_t2	42	3	25
patient2	p2_t2	42	4	40
patient2	p2_t2	42	5	1
patient2	p2_t2	42	6	13
patient2	p2_t2	43	1	0
patient2	p2_t2	43	2	14
patient2	p2_t2	43	3	23
patient2	p2_t2	43	4	38
patient2	p2_t2	43	5	12
patient2	p2_t2	43	6	13
patient2	p2_t2	44	1	0
patient2	p2_t2	44	2	8
patient2	p2_t2	44	3	27
patient2	p2_t2	44	4	39
patient2	p2_t2	44	5	13
patient2	p2_t2	44	6	13
patient2	p2_t2	45	1	0
patient2	p2_t2	45	2	15
patient2	p2_t2	45	3	26
patient2	p2_t2	45	4	37
patient2	p2_t2	45	5	9
patient2	p2_t2	45	6	13
patient2	p2_t2	46	1	7
patient2	p2_t2	46	2	2
patient2	p2_t2	46	3	27
patient2	p2_t2	46	4	38
patient2	p2_t2	46	5	13
patient2	p2_t2	46	6	13
patient2	p2_t2	47	1	1
patient2	p2_t2	47	2	7
patient2	p2_t2	47	3	27
patient2	p2_t2	47	4	39
patient2	p2_t2	47	5	13
patient2	p2_t2	47	6	13
patient2	p2_t2	48	1	3
patient2	p2_t2	48	2	4
patient2	p2_t2	48	3	28
patient2	p2_t2	48	4	39
patient2	p2_t2	48	5	13
patient2	p2_t2	48	6	13
patient2	p2_t2	49	1	14
patient2	p2_t2	49	2	0
patient2	p2_t2	49	3	25
patient2	p2_t2	49	4	35
patient2	p2_t2	49	5	13
patient2	p2_t2	49	6	13
patient2	p2_t2	50	1	33
patient2	p2_t2	50	2	0
patient2	p2_t2	50	3	3
patient2	p2_t2	50	4	38
patient2	p2_t2	50	5	13
patient2	p2_t2	50	6	13
patient2	p2_t2	51	1	1
patient2	p2_t2	51	2	8
patient2	p2_t2	51	3	27
patient2	p2_t2	51	4	38
patient2	p2_t2	51	5	13
patient2	p2_t2	51	6	13
patient2	p2_t2	52	1	6
patient2	p2_t2	52	2	3
patient2	p2_t2	52	3	25
patient2	p2_t2	52	4	40
patient2	p2_t2	52	5	13
patient2	p2_t2	52	6	13
patient2	p2_t2	53	1	7
patient2	p2_t2	53	2	1
patient2	p2_t2	53	3	26
patient2	p2_t2	53	4	40
patient2	p2_t2	53	5	13
patient2	p2_t2	53	6	13
patient2	p2_t2	54	1	24
patient2	p2_t2	54	2	0
patient2	p2_t2	54	3	12
patient2	p2_t2	54	4	38
patient2	p2_t2	54	5	13
patient2	p2_t2	54	6	13
patient2	p2_t2	55	1	8
patient2	p2_t2	55	2	2
patient2	p2_t2	55	3	25
patient2	p2_t2	55	4	39
patient2	p2_t2	55	5	13
patient2	p2_t2	55	6	13
patient2	p2_t2	56	1	17
patient2	p2_t2	56	2	0
patient2	p2_t2	56	3	20
patient2	p2_t2	56	4	37
patient2	p2_t2	56	5	13
patient2	p2_t2	56	6	13
patient2	p2_t2	57	1	6
patient2	p2_t2	57	2	6
patient2	p2_t2	57	3	22
patient2	p2_t2	57	4	40
patient2	p2_t2	57	5	13
patient2	p2_t2	57	6	13
patient2	p2_t2	58	1	29
patient2	p2_t2	58	2	0
patient2	p2_t2	58	3	8
patient2	p2_t2	58	4	37
patient2	p2_t2	58	5	13
patient2	p2_t2	58	6	13
patient2	p2_t2	59	1	3
patient2	p2_t2	59	2	6
patient2	p2_t2	59	3	25
patient2	p2_t2	59	4	40
patient2	p2_t2	59	5	13
patient2	p2_t2	59	6	13
patient2	p2_t2	60	1	0
patient2	p2_t2	60	2	11
patient2	p2_t2	60	3	24
patient2	p2_t2	60	4	39
patient2	p2_t2	60	5	13
patient2	p2_t2	60	6	13
patient2	p2_t2	61	1	26
patient2	p2_t2	61	2	0
patient2	p2_t2	61	3	8
patient2	p2_t2	61	4	40
patient2	p2_t2	61	5	13
patient2	p2_t2	61	6	13
patient2	p2_t2	62	1	0
patient2	p2_t2	62	2	24
patient2	p2_t2	62	3	23
patient2	p2_t2	62	4	40
patient2	p2_t2	62	5	0
patient2	p2_t2	62	6	13
patient2	p2_t2	63	1	0
patient2	p2_t2	63	2	7
patient2	p2_t2	63	3	29
patient2	p2_t2	63	4	38
patient2	p2_t2	63	5	13
patient2	p2_t2	63	6	13
patient2	p2_t2	64	1	0
patient2	p2_t2	64	2	7
patient2	p2_t2	64	3	26
patient2	p2_t2	64	4	41
patient2	p2_t2	64	5	13
patient2	p2_t2	64	6	13
patient2	p2_t2	65	1	0
patient2	p2_t2	65	2	9
patient2	p2_t2	65	3	29
patient2	p2_t2	65	4	36
patient2	p2_t2	65	5	13
patient2	p2_t2	65	6	13
patient2	p2_t2	66	1	7
patient2	p2_t2	66	2	2
patient2	p2_t2	66	3	24
patient2	p2_t2	66	4	41
patient2	p2_t2	66	5	13
patient2	p2_t2	66	6	13
patient2	p2_t2	67	1	0
patient2	p2_t2	67	2	13
patient2	p2_t2	67	3	24
patient2	p2_t2	67	4	41
patient2	p2_t2	67	5	9
patient2	p2_t2	67	6	13
patient2	p2_t2	68	1	28
patient2	p2_t2	68	2	0
patient2	p2_t2	68	3	6
patient2	p2_t2	68	4	40
patient2	p2_t2	68	5	13
patient2	p2_t2	68	6	13
patient2	p2_t2	69	1	24
patient2	p2_t2	69	2	0
patient2	p2_t2	69	3	12
patient2	p2_t2	69	4	38
patient2	p2_t2	69	5	13
patient2	p2_t2	69	6	13
patient2	p2_t2	70	1	31
patient2	p2_t2	70	2	0
patient2	p2_t2	70	3	3
patient2	p2_t2	70	4	40
patient2	p2_t2	70	5	13
patient2	p2_t2	70	6	13
patient2	p2_t2	71	1	3
patient2	p2_t2	71	2	12
patient2	p2_t2	71	3	21
patient2	p2_t2	71	4	38
patient2	p2_t2	71	5	13
patient2	p2_t2	71	6	13
patient2	p2_t2	72	1	11
patient2	p2_t2	72	2	0
patient2	p2_t2	72	3	23
patient2	p2_t2	72	4	40
patient2	p2_t2	72	5	13
patient2	p2_t2	72	6	13
patient2	p2_t2	73	1	0
patient2	p2_t2	73	2	21
patient2	p2_t2	73	3	26
patient2	p2_t2	73	4	40
patient2	p2_t2	73	5	0
patient2	p2_t2	73	6	13
patient2	p2_t2	74	1	25
patient2	p2_t2	74	2	0
patient2	p2_t2	74	3	11
patient2	p2_t2	74	4	38
patient2	p2_t2	74	5	13
patient2	p2_t2	74	6	13
patient2	p2_t2	75	1	25
patient2	p2_t2	75	2	0
patient2	p2_t2	75	3	12
patient2	p2_t2	75	4	37
patient2	p2_t2	75	5	13
patient2	p2_t2	75	6	13
patient2	p2_t2	76	1	0
patient2	p2_t2	76	2	12
patient2	p2_t2	76	3	23
patient2	p2_t2	76	4	40
patient2	p2_t2	76	5	12
patient2	p2_t2	76	6	13
patient2	p2_t2	77	1	0
patient2	p2_t2	77	2	23
patient2	p2_t2	77	3	25
patient2	p2_t2	77	4	39
patient2	p2_t2	77	5	0
patient2	p2_t2	77	6	13
patient2	p2_t2	78	1	10
patient2	p2_t2	78	2	0
patient2	p2_t2	78	3	25
patient2	p2_t2	78	4	39
patient2	p2_t2	78	5	13
patient2	p2_t2	78	6	13
patient2	p2_t2	79	1	27
patient2	p2_t2	79	2	0
patient2	p2_t2	79	3	8
patient2	p2_t2	79	4	39
patient2	p2_t2	79	5	13
patient2	p2_t2	79	6	13
patient2	p2_t2	80	1	0
patient2	p2_t2	80	2	9
patient2	p2_t2	80	3	28
patient2	p2_t2	80	4	37
patient2	p2_t2	80	5	13
patient2	p2_t2	80	6	13
patient2	p2_t2	81	1	0
patient2	p2_t2	81	2	7
patient2	p2_t2	81	3	28
patient2	p2_t2	81	4	39
patient2	p2_t2	81	5	13
patient2	p2_t2	81	6	13
patient2	p2_t2	82	1	0
patient2	p2_t2	82	2	12
patient2	p2_t2	82	3	23
patient2	p2_t2	82	4	39
patient2	p2_t2	82	5	13
patient2	p2_t2	82	6	13
patient2	p2_t2	83	1	0
patient2	p2_t2	83	2	10
patient2	p2_t2	83	3	24
patient2	p2_t2	83	4	40
patient2	p2_t2	83	5	13
patient2	p2_t2	83	6	13
patient2	p2_t2	84	1	0
patient2	p2_t2	84	2	8
patient2	p2_t2	84	3	26
patient2	p2_t2	84	4	40
patient2	p2_t2	84	5	13
patient2	p2_t2	84	6	13
patient2	p2_t2	85	1	0
patient2	p2_t2	85	2	19
patient2	p2_t2	85	3	24
patient2	p2_t2	85	4	39
patient2	p2_t2	85	5	5
patient2	p2_t2	85	6	13
patient2	p2_t2	86	1	0
patient2	p2_t2	86	2	12
patient2	p2_t2	86	3	21
patient2	p2_t2	86	4	41
patient2	p2_t2	86	5	13
patient2	p2_t2	86	6	13
patient2	p2_t2	87	1	15
patient2	p2_t2	87	2	0
patient2	p2_t2	87	3	21
patient2	p2_t2	87	4	38
patient2	p2_t2	87	5	13
patient2	p2_t2	87	6	13
patient2	p2_t2	88	1	0
patient2	p2_t2	88	2	15
patient2	p2_t2	88	3	26
patient2	p2_t2	88	4	38
patient2	p2_t2	88	5	8
patient2	p2_t2	88	6	13
patient2	p2_t2	89	1	1
patient2	p2_t2	89	2	8
patient2	p2_t2	89	3	26
patient2	p2_t2	89	4	39
patient2	p2_t2	89	5	13
patient2	p2_t2	89	6	13
patient2	p2_t2	90	1	6
patient2	p2_t2	90	2	9
patient2	p2_t2	90	3	20
patient2	p2_t2	90	4	39
patient2	p2_t2	90	5	13
patient2	p2_t2	90	6	13
patient2	p2_t2	91	1	0
patient2	p2_t2	91	2	11
patient2	p2_t2	91	3	24
patient2	p2_t2	91	4	39
patient2	p2_t2	91	5	13
patient2	p2_t2	91	6	13
patient2	p2_t2	92	1	0
patient2	p2_t2	92	2	18
patient2	p2_t2	92	3	25
patient2	p2_t2	92	4	38
patient2	p2_t2	92	5	6
patient2	p2_t2	92	6	13
patient2	p2_t2	93	1	20
patient2	p2_t2	93	2	0
patient2	p2_t2	93	3	15
patient2	p2_t2	93	4	39
patient2	p2_t2	93	5	13
patient2	p2_t2	93	6	13
patient2	p2_t2	94	1	0
patient2	p2_t2	94	2	10
patient2	p2_t2	94	3	26
patient2	p2_t2	94	4	38
patient2	p2_t2	94	5	13
patient2	p2_t2	94	6	13
patient2	p2_t2	95	1	0
patient2	p2_t2	95	2	16
patient2	p2_t2	95	3	28
patient2	p2_t2	95	4	38
patient2	p2_t2	95	5	5
patient2	p2_t2	95	6	13
patient2	p2_t2	96	1	0
patient2	p2_t2	96	2	12
patient2	p2_t2	96	3	23
patient2	p2_t2	96	4	39
patient2	p2_t2	96	5	13
patient2	p2_t2	96	6	13
patient2	p2_t2	97	1	7
patient2	p2_t2	97	2	4
patient2	p2_t2	97	3	23
patient2	p2_t2	97	4	40
patient2	p2_t2	97	5	13
patient2	p2_t2	97	6	13
patient2	p2_t2	98	1	0
patient2	p2_t2	98	2	7
patient2	p2_t2	98	3	28
patient2	p2_t2	98	4	39
patient2	p2_t2	98	5	13
patient2	p2_t2	98	6	13
patient2	p2_t2	99	1	7
patient2	p2_t2	99	2	0
patient2	p2_t2	99	3	28
patient2	p2_t2	99	4	39
patient2	p2_t2	99	5	13
patient2	p2_t2	99	6	13
patient2	p2_t2	100	1	0
patient2	p2_t2	100	2	7
patient2	p2_t2	100	3	28
patient2	p2_t2	100	4	39
patient2	p2_t2	100	5	13
patient2	p2_t2	100	6	13
patient2	p2_t2	101	1	2
patient2	p2_t2	101	2	8
patient2	p2_t2	101	3	26
patient2	p2_t2	101	4	38
patient2	p2_t2	101	5	13
patient2	p2_t2	101	6	13
patient2	p2_t2	102	1	25
patient2	p2_t2	102	2	0
patient2	p2_t2	102	3	8
patient2	p2_t2	102	4	41
patient2	p2_t2	102	5	13
patient2	p2_t2	102	6	13
patient2	p2_t2	103	1	0
patient2	p2_t2	103	2	10
patient2	p2_t2	103	3	26
patient2	p2_t2	103	4	38
patient2	p2_t2	103	5	13
patient2	p2_t2	103	6	13
patient2	p2_t2	104	1	0
patient2	p2_t2	104	2	9
patient2	p2_t2	104	3	29
patient2	p2_t2	104	4	37
patient2	p2_t2	104	5	12
patient2	p2_t2	104	6	13
patient2	p2_t2	105	1	0
patient2	p2_t2	105	2	12
patient2	p2_t2	105	3	23
patient2	p2_t2	105	4	39
patient2	p2_t2	105	5	13
patient2	p2_t2	105	6	13
patient2	p2_t2	106	1	0
patient2	p2_t2	106	2	9
patient2	p2_t2	106	3	27
patient2	p2_t2	106	4	38
patient2	p2_t2	106	5	13
patient2	p2_t2	106	6	13
patient2	p2_t2	107	1	8
patient2	p2_t2	107	2	3
patient2	p2_t2	107	3	24
patient2	p2_t2	107	4	39
patient2	p2_t2	107	5	13
patient2	p2_t2	107	6	13
patient2	p2_t2	108	1	8
patient2	p2_t2	108	2	1
patient2	p2_t2	108	3	26
patient2	p2_t2	108	4	39
patient2	p2_t2	108	5	13
patient2	p2_t2	108	6	13
patient2	p2_t2	109	1	10
patient2	p2_t2	109	2	0
patient2	p2_t2	109	3	26
patient2	p2_t2	109	4	38
patient2	p2_t2	109	5	13
patient2	p2_t2	109	6	13
patient2	p2_t2	110	1	36
patient2	p2_t2	110	2	0
patient2	p2_t2	110	3	1
patient2	p2_t2	110	4	37
patient2	p2_t2	110	5	13
patient2	p2_t2	110	6	13
patient2	p2_t2	111	1	0
patient2	p2_t2	111	2	9
patient2	p2_t2	111	3	26
patient2	p2_t2	111	4	39
patient2	p2_t2	111	5	13
patient2	p2_t2	111	6	13
patient2	p2_t2	112	1	14
patient2	p2_t2	112	2	0
patient2	p2_t2	112	3	23
patient2	p2_t2	112	4	37
patient2	p2_t2	112	5	13
patient2	p2_t2	112	6	13
patient2	p2_t2	113	1	0
patient2	p2_t2	113	2	16
patient2	p2_t2	113	3	28
patient2	p2_t2	113	4	38
patient2	p2_t2	113	5	5
patient2	p2_t2	113	6	13
patient2	p2_t2	114	1	8
patient2	p2_t2	114	2	4
patient2	p2_t2	114	3	22
patient2	p2_t2	114	4	40
patient2	p2_t2	114	5	13
patient2	p2_t2	114	6	13
patient2	p2_t2	115	1	24
patient2	p2_t2	115	2	0
patient2	p2_t2	115	3	14
patient2	p2_t2	115	4	36
patient2	p2_t2	115	5	13
patient2	p2_t2	115	6	13
patient2	p2_t2	116	1	10
patient2	p2_t2	116	2	2
patient2	p2_t2	116	3	23
patient2	p2_t2	116	4	39
patient2	p2_t2	116	5	13
patient2	p2_t2	116	6	13
patient2	p2_t2	117	1	13
patient2	p2_t2	117	2	0
patient2	p2_t2	117	3	23
patient2	p2_t2	117	4	38
patient2	p2_t2	117	5	13
patient2	p2_t2	117	6	13
patient2	p2_t2	118	1	0
patient2	p2_t2	118	2	13
patient2	p2_t2	118	3	27
patient2	p2_t2	118	4	39
patient2	p2_t2	118	5	8
patient2	p2_t2	118	6	13
patient2	p2_t2	119	1	0
patient2	p2_t2	119	2	17
patient2	p2_t2	119	3	25
patient2	p2_t2	119	4	38
patient2	p2_t2	119	5	7
patient2	p2_t2	119	6	13
patient2	p2_t2	120	1	0
patient2	p2_t2	120	2	12
patient2	p2_t2	120	3	27
patient2	p2_t2	120	4	38
patient2	p2_t2	120	5	10
patient2	p2_t2	120	6	13
patient2	p2_t2	121	1	19
patient2	p2_t2	121	2	0
patient2	p2_t2	121	3	17
patient2	p2_t2	121	4	38
patient2	p2_t2	121	5	13
patient2	p2_t2	121	6	13
patient2	p2_t2	122	1	6
patient2	p2_t2	122	2	4
patient2	p2_t2	122	3	26
patient2	p2_t2	122	4	38
patient2	p2_t2	122	5	13
patient2	p2_t2	122	6	13
patient2	p2_t2	123	1	0
patient2	p2_t2	123	2	9
patient2	p2_t2	123	3	26
patient2	p2_t2	123	4	39
patient2	p2_t2	123	5	13
patient2	p2_t2	123	6	13
patient2	p2_t2	124	1	0
patient2	p2_t2	124	2	20
patient2	p2_t2	124	3	28
patient2	p2_t2	124	4	39
patient2	p2_t2	124	5	0
patient2	p2_t2	124	6	13
patient2	p2_t2	125	1	9
patient2	p2_t2	125	2	0
patient2	p2_t2	125	3	27
patient2	p2_t2	125	4	38
patient2	p2_t2	125	5	13
patient2	p2_t2	125	6	13
patient2	p2_t2	126	1	0
patient2	p2_t2	126	2	9
patient2	p2_t2	126	3	26
patient2	p2_t2	126	4	39
patient2	p2_t2	126	5	13
patient2	p2_t2	126	6	13
patient2	p2_t2	127	1	0
patient2	p2_t2	127	2	10
patient2	p2_t2	127	3	25
patient2	p2_t2	127	4	39
patient2	p2_t2	127	5	13
patient2	p2_t2	127	6	13
patient2	p2_t2	128	1	6
patient2	p2_t2	128	2	5
patient2	p2_t2	128	3	23
patient2	p2_t2	128	4	40
patient2	p2_t2	128	5	13
patient2	p2_t2	128	6	13
patient2	p2_t2	129	1	2
patient2	p2_t2	129	2	9
patient2	p2_t2	129	3	27
patient2	p2_t2	129	4	36
patient2	p2_t2	129	5	13
patient2	p2_t2	129	6	13
patient2	p2_t2	130	1	0
patient2	p2_t2	130	2	10
patient2	p2_t2	130	3	25
patient2	p2_t2	130	4	40
patient2	p2_t2	130	5	12
patient2	p2_t2	130	6	13
patient2	p2_t2	131	1	7
patient2	p2_t2	131	2	2
patient2	p2_t2	131	3	26
patient2	p2_t2	131	4	39
patient2	p2_t2	131	5	13
patient2	p2_t2	131	6	13
patient2	p2_t2	132	1	12
patient2	p2_t2	132	2	0
patient2	p2_t2	132	3	23
patient2	p2_t2	132	4	39
patient2	p2_t2	132	5	13
patient2	p2_t2	132	6	13
patient2	p2_t2	133	1	16
patient2	p2_t2	133	2	0
patient2	p2_t2	133	3	20
patient2	p2_t2	133	4	38
patient2	p2_t2	133	5	13
patient2	p2_t2	133	6	13
patient2	p2_t2	134	1	34
patient2	p2_t2	134	2	0
patient2	p2_t2	134	3	0
patient2	p2_t2	134	4	40
patient2	p2_t2	134	5	13
patient2	p2_t2	134	6	13
patient2	p2_t2	135	1	0
patient2	p2_t2	135	2	13
patient2	p2_t2	135	3	27
patient2	p2_t2	135	4	38
patient2	p2_t2	135	5	9
patient2	p2_t2	135	6	13
patient2	p2_t2	136	1	9
patient2	p2_t2	136	2	0
patient2	p2_t2	136	3	27
patient2	p2_t2	136	4	38
patient2	p2_t2	136	5	13
patient2	p2_t2	136	6	13
patient2	p2_t2	137	1	4
patient2	p2_t2	137	2	5
patient2	p2_t2	137	3	25
patient2	p2_t2	137	4	40
patient2	p2_t2	137	5	13
patient2	p2_t2	137	6	13
patient2	p2_t2	138	1	10
patient2	p2_t2	138	2	0
patient2	p2_t2	138	3	25
patient2	p2_t2	138	4	39
patient2	p2_t2	138	5	13
patient2	p2_t2	138	6	13
patient2	p2_t2	139	1	0
patient2	p2_t2	139	2	11
patient2	p2_t2	139	3	25
patient2	p2_t2	139	4	38
patient2	p2_t2	139	5	13
patient2	p2_t2	139	6	13
patient2	p2_t2	140	1	16
patient2	p2_t2	140	2	0
patient2	p2_t2	140	3	18
patient2	p2_t2	140	4	40
patient2	p2_t2	140	5	13
patient2	p2_t2	140	6	13
patient2	p2_t2	141	1	0
patient2	p2_t2	141	2	9
patient2	p2_t2	141	3	24
patient2	p2_t2	141	4	41
patient2	p2_t2	141	5	13
patient2	p2_t2	141	6	13
patient2	p2_t2	142	1	17
patient2	p2_t2	142	2	0
patient2	p2_t2	142	3	18
patient2	p2_t2	142	4	39
patient2	p2_t2	142	5	13
patient2	p2_t2	142	6	13
patient2	p2_t2	143	1	26
patient2	p2_t2	143	2	0
patient2	p2_t2	143	3	9
patient2	p2_t2	143	4	39
patient2	p2_t2	143	5	13
patient2	p2_t2	143	6	13
patient2	p2_t2	144	1	12
patient2	p2_t2	144	2	0
patient2	p2_t2	144	3	24
patient2	p2_t2	144	4	38
patient2	p2_t2	144	5	13
patient2	p2_t2	144	6	13
patient2	p2_t2	145	1	0
patient2	p2_t2	145	2	21
patient2	p2_t2	145	3	22
patient2	p2_t2	145	4	40
patient2	p2_t2	145	5	4
patient2	p2_t2	145	6	13
patient2	p2_t2	146	1	18
patient2	p2_t2	146	2	0
patient2	p2_t2	146	3	18
patient2	p2_t2	146	4	38
patient2	p2_t2	146	5	13
patient2	p2_t2	146	6	13
patient2	p2_t2	147	1	3
patient2	p2_t2	147	2	7
patient2	p2_t2	147	3	23
patient2	p2_t2	147	4	41
patient2	p2_t2	147	5	13
patient2	p2_t2	147	6	13
patient2	p2_t2	148	1	0
patient2	p2_t2	148	2	10
patient2	p2_t2	148	3	25
patient2	p2_t2	148	4	39
patient2	p2_t2	148	5	13
patient2	p2_t2	148	6	13
patient2	p2_t2	149	1	0
patient2	p2_t2	149	2	12
patient2	p2_t2	149	3	22
patient2	p2_t2	149	4	40
patient2	p2_t2	149	5	13
patient2	p2_t2	149	6	13
patient2	p2_t2	150	1	15
patient2	p2_t2	150	2	0
patient2	p2_t2	150	3	22
patient2	p2_t2	150	4	37
patient2	p2_t2	150	5	13
patient2	p2_t2	150	6	13
patient2	p2_t2	151	1	24
patient2	p2_t2	151	2	0
patient2	p2_t2	151	3	11
patient2	p2_t2	151	4	39
patient2	p2_t2	151	5	13
patient2	p2_t2	151	6	13
patient2	p2_t2	152	1	7
patient2	p2_t2	152	2	3
patient2	p2_t2	152	3	26
patient2	p2_t2	152	4	38
patient2	p2_t2	152	5	13
patient2	p2_t2	152	6	13
patient2	p2_t2	153	1	22
patient2	p2_t2	153	2	0
patient2	p2_t2	153	3	12
patient2	p2_t2	153	4	40
patient2	p2_t2	153	5	13
patient2	p2_t2	153	6	13
patient2	p2_t2	154	1	0
patient2	p2_t2	154	2	7
patient2	p2_t2	154	3	26
patient2	p2_t2	154	4	41
patient2	p2_t2	154	5	13
patient2	p2_t2	154	6	13
patient2	p2_t2	155	1	0
patient2	p2_t2	155	2	9
patient2	p2_t2	155	3	25
patient2	p2_t2	155	4	40
patient2	p2_t2	155	5	13
patient2	p2_t2	155	6	13
patient2	p2_t2	156	1	1
patient2	p2_t2	156	2	10
patient2	p2_t2	156	3	25
patient2	p2_t2	156	4	38
patient2	p2_t2	156	5	13
patient2	p2_t2	156	6	13
patient2	p2_t2	157	1	0
patient2	p2_t2	157	2	19
patient2	p2_t2	157	3	28
patient2	p2_t2	157	4	39
patient2	p2_t2	157	5	1
patient2	p2_t2	157	6	13
patient2	p2_t2	158	1	0
patient2	p2_t2	158	2	10
patient2	p2_t2	158	3	28
patient2	p2_t2	158	4	40
patient2	p2_t2	158	5	9
patient2	p2_t2	158	6	13
patient2	p2_t2	159	1	0
patient2	p2_t2	159	2	22
patient2	p2_t2	159	3	24
patient2	p2_t2	159	4	38
patient2	p2_t2	159	5	3
patient2	p2_t2	159	6	13
patient2	p2_t2	160	1	0
patient2	p2_t2	160	2	12
patient2	p2_t2	160	3	23
patient2	p2_t2	160	4	39
patient2	p2_t2	160	5	13
patient2	p2_t2	160	6	13
patient2	p2_t2	161	1	25
patient2	p2_t2	161	2	0
patient2	p2_t2	161	3	12
patient2	p2_t2	161	4	37
patient2	p2_t2	161	5	13
patient2	p2_t2	161	6	13
patient2	p2_t2	162	1	0
patient2	p2_t2	162	2	12
patient2	p2_t2	162	3	23
patient2	p2_t2	162	4	39
patient2	p2_t2	162	5	13
patient2	p2_t2	162	6	13
patient2	p2_t2	163	1	0
patient2	p2_t2	163	2	17
patient2	p2_t2	163	3	25
patient2	p2_t2	163	4	37
patient2	p2_t2	163	5	8
patient2	p2_t2	163	6	13
patient2	p2_t2	164	1	0
patient2	p2_t2	164	2	15
patient2	p2_t2	164	3	31
patient2	p2_t2	164	4	35
patient2	p2_t2	164	5	6
patient2	p2_t2	164	6	13
patient2	p2_t2	165	1	0
patient2	p2_t2	165	2	9
patient2	p2_t2	165	3	25
patient2	p2_t2	165	4	40
patient2	p2_t2	165	5	13
patient2	p2_t2	165	6	13
patient2	p2_t2	166	1	8
patient2	p2_t2	166	2	2
patient2	p2_t2	166	3	26
patient2	p2_t2	166	4	38
patient2	p2_t2	166	5	13
patient2	p2_t2	166	6	13
patient2	p2_t2	167	1	4
patient2	p2_t2	167	2	4
patient2	p2_t2	167	3	29
patient2	p2_t2	167	4	37
patient2	p2_t2	167	5	13
patient2	p2_t2	167	6	13
patient2	p2_t2	168	1	0
patient2	p2_t2	168	2	13
patient2	p2_t2	168	3	25
patient2	p2_t2	168	4	36
patient2	p2_t2	168	5	13
patient2	p2_t2	168	6	13
patient2	p2_t2	169	1	0
patient2	p2_t2	169	2	14
patient2	p2_t2	169	3	22
patient2	p2_t2	169	4	38
patient2	p2_t2	169	5	13
patient2	p2_t2	169	6	13
patient2	p2_t2	170	1	1
patient2	p2_t2	170	2	6
patient2	p2_t2	170	3	28
patient2	p2_t2	170	4	39
patient2	p2_t2	170	5	13
patient2	p2_t2	170	6	13
patient2	p2_t2	171	1	22
patient2	p2_t2	171	2	0
patient2	p2_t2	171	3	13
patient2	p2_t2	171	4	39
patient2	p2_t2	171	5	13
patient2	p2_t2	171	6	13
patient2	p2_t2	172	1	0
patient2	p2_t2	172	2	7
patient2	p2_t2	172	3	28
patient2	p2_t2	172	4	39
patient2	p2_t2	172	5	13
patient2	p2_t2	172	6	13
patient2	p2_t2	173	1	0
patient2	p2_t2	173	2	3
patient2	p2_t2	173	3	32
patient2	p2_t2	173	4	39
patient2	p2_t2	173	5	13
patient2	p2_t2	173	6	13
patient2	p2_t2	174	1	0
patient2	p2_t2	174	2	11
patient2	p2_t2	174	3	25
patient2	p2_t2	174	4	38
patient2	p2_t2	174	5	13
patient2	p2_t2	174	6	13
patient2	p2_t2	175	1	22
patient2	p2_t2	175	2	0
patient2	p2_t2	175	3	13
patient2	p2_t2	175	4	39
patient2	p2_t2	175	5	13
patient2	p2_t2	175	6	13
patient2	p2_t2	176	1	6
patient2	p2_t2	176	2	3
patient2	p2_t2	176	3	27
patient2	p2_t2	176	4	38
patient2	p2_t2	176	5	13
patient2	p2_t2	176	6	13
patient2	p2_t2	177	1	0
patient2	p2_t2	177	2	9
patient2	p2_t2	177	3	29
patient2	p2_t2	177	4	37
patient2	p2_t2	177	5	12
patient2	p2_t2	177	6	13
patient2	p2_t2	178	1	10
patient2	p2_t2	178	2	0
patient2	p2_t2	178	3	25
patient2	p2_t2	178	4	39
patient2	p2_t2	178	5	13
patient2	p2_t2	178	6	13
patient2	p2_t2	179	1	27
patient2	p2_t2	179	2	0
patient2	p2_t2	179	3	9
patient2	p2_t2	179	4	38
patient2	p2_t2	179	5	13
patient2	p2_t2	179	6	13
patient2	p2_t2	180	1	13
patient2	p2_t2	180	2	0
patient2	p2_t2	180	3	22
patient2	p2_t2	180	4	39
patient2	p2_t2	180	5	13
patient2	p2_t2	180	6	13
patient2	p2_t2	181	1	9
patient2	p2_t2	181	2	3
patient2	p2_t2	181	3	23
patient2	p2_t2	181	4	39
patient2	p2_t2	181	5	13
patient2	p2_t2	181	6	13
patient2	p2_t2	182	1	0
patient2	p2_t2	182	2	19
patient2	p2_t2	182	3	25
patient2	p2_t2	182	4	37
patient2	p2_t2	182	5	6
patient2	p2_t2	182	6	13
patient2	p2_t2	183	1	6
patient2	p2_t2	183	2	3
patient2	p2_t2	183	3	25
patient2	p2_t2	183	4	40
patient2	p2_t2	183	5	13
patient2	p2_t2	183	6	13
patient2	p2_t2	184	1	4
patient2	p2_t2	184	2	6
patient2	p2_t2	184	3	26
patient2	p2_t2	184	4	38
patient2	p2_t2	184	5	13
patient2	p2_t2	184	6	13
patient2	p2_t2	185	1	6
patient2	p2_t2	185	2	6
patient2	p2_t2	185	3	23
patient2	p2_t2	185	4	39
patient2	p2_t2	185	5	13
patient2	p2_t2	185	6	13
patient2	p2_t2	186	1	12
