Patient_ID	Sample_ID	Iteration	Cluster_ID	Abundance
patient2	p2_t2	647	1	0
patient2	p2_t2	647	2	54
patient2	p2_t2	647	3	13
patient2	p2_t2	647	4	13
patient2	p2_t2	647	5	13
patient2	p2_t2	647	6	7
patient2	p2_t2	648	1	0
patient2	p2_t2	648	2	56
patient2	p2_t2	648	3	0
patient2	p2_t2	648	4	13
patient2	p2_t2	648	5	13
patient2	p2_t2	648	6	18
patient2	p2_t2	649	1	0
patient2	p2_t2	649	2	48
patient2	p2_t2	649	3	13
patient2	p2_t2	649	4	13
patient2	p2_t2	649	5	13
patient2	p2_t2	649	6	13
patient2	p2_t2	650	1	0
patient2	p2_t2	650	2	56
patient2	p2_t2	650	3	0
patient2	p2_t2	650	4	13
patient2	p2_t2	650	5	13
patient2	p2_t2	650	6	18
patient2	p2_t2	651	1	0
patient2	p2_t2	651	2	51
patient2	p2_t2	651	3	0
patient2	p2_t2	651	4	13
patient2	p2_t2	651	5	12
patient2	p2_t2	651	6	24
patient2	p2_t2	652	1	0
patient2	p2_t2	652	2	52
patient2	p2_t2	652	3	0
patient2	p2_t2	652	4	13
patient2	p2_t2	652	5	13
patient2	p2_t2	652	6	22
patient2	p2_t2	653	1	0
patient2	p2_t2	653	2	56
patient2	p2_t2	653	3	5
patient2	p2_t2	653	4	13
patient2	p2_t2	653	5	13
patient2	p2_t2	653	6	13
patient2	p2_t2	654	1	0
patient2	p2_t2	654	2	56
patient2	p2_t2	654	3	5
patient2	p2_t2	654	4	13
patient2	p2_t2	654	5	13
patient2	p2_t2	654	6	13
patient2	p2_t2	655	1	0
patient2	p2_t2	655	2	47
patient2	p2_t2	655	3	19
patient2	p2_t2	655	4	13
patient2	p2_t2	655	5	13
patient2	p2_t2	655	6	8
patient2	p2_t2	656	1	0
patient2	p2_t2	656	2	54
patient2	p2_t2	656	3	0
patient2	p2_t2	656	4	13
patient2	p2_t2	656	5	10
patient2	p2_t2	656	6	23
patient2	p2_t2	657	1	0
patient2	p2_t2	657	2	48
patient2	p2_t2	657	3	13
patient2	p2_t2	657	4	13
patient2	p2_t2	657	5	13
patient2	p2_t2	657	6	13
patient2	p2_t2	658	1	0
patient2	p2_t2	658	2	46
patient2	p2_t2	658	3	20
patient2	p2_t2	658	4	13
patient2	p2_t2	658	5	13
patient2	p2_t2	658	6	8
patient2	p2_t2	659	1	0
patient2	p2_t2	659	2	50
patient2	p2_t2	659	3	6
patient2	p2_t2	659	4	13
patient2	p2_t2	659	5	13
patient2	p2_t2	659	6	18
patient2	p2_t2	660	1	0
patient2	p2_t2	660	2	49
patient2	p2_t2	660	3	13
patient2	p2_t2	660	4	13
patient2	p2_t2	660	5	13
patient2	p2_t2	660	6	12
patient2	p2_t2	661	1	0
patient2	p2_t2	661	2	56
patient2	p2_t2	661	3	0
patient2	p2_t2	661	4	13
patient2	p2_t2	661	5	13
patient2	p2_t2	661	6	18
patient2	p2_t2	662	1	0
patient2	p2_t2	662	2	56
patient2	p2_t2	662	3	5
patient2	p2_t2	662	4	13
patient2	p2_t2	662	5	13
patient2	p2_t2	662	6	13
patient2	p2_t2	663	1	0
patient2	p2_t2	663	2	47
patient2	p2_t2	663	3	17
patient2	p2_t2	663	4	13
patient2	p2_t2	663	5	13
patient2	p2_t2	663	6	10
patient2	p2_t2	664	1	0
patient2	p2_t2	664	2	56
patient2	p2_t2	664	3	0
patient2	p2_t2	664	4	13
patient2	p2_t2	664	5	13
patient2	p2_t2	664	6	18
patient2	p2_t2	665	1	0
patient2	p2_t2	665	2	49
patient2	p2_t2	665	3	0
patient2	p2_t2	665	4	13
patient2	p2_t2	665	5	6
patient2	p2_t2	665	6	32
patient2	p2_t2	666	1	0
patient2	p2_t2	666	2	55
patient2	p2_t2	666	3	4
patient2	p2_t2	666	4	13
patient2	p2_t2	666	5	13
patient2	p2_t2	666	6	15
patient2	p2_t2	667	1	0
patient2	p2_t2	667	2	49
patient2	p2_t2	667	3	4
patient2	p2_t2	667	4	13
patient2	p2_t2	667	5	13
patient2	p2_t2	667	6	21
patient2	p2_t2	668	1	0
patient2	p2_t2	668	2	49
patient2	p2_t2	668	3	2
patient2	p2_t2	668	4	13
patient2	p2_t2	668	5	13
patient2	p2_t2	668	6	23
patient2	p2_t2	669	1	0
patient2	p2_t2	669	2	56
patient2	p2_t2	669	3	0
patient2	p2_t2	669	4	13
patient2	p2_t2	669	5	0
patient2	p2_t2	669	6	31
patient2	p2_t2	670	1	0
patient2	p2_t2	670	2	50
patient2	p2_t2	670	3	13
patient2	p2_t2	670	4	13
patient2	p2_t2	670	5	13
patient2	p2_t2	670	6	11
patient2	p2_t2	671	1	0
patient2	p2_t2	671	2	54
patient2	p2_t2	671	3	7
patient2	p2_t2	671	4	13
patient2	p2_t2	671	5	13
patient2	p2_t2	671	6	13
patient2	p2_t2	672	1	0
patient2	p2_t2	672	2	49
patient2	p2_t2	672	3	8
patient2	p2_t2	672	4	13
patient2	p2_t2	672	5	13
patient2	p2_t2	672	6	17
patient2	p2_t2	673	1	0
patient2	p2_t2	673	2	56
patient2	p2_t2	673	3	8
patient2	p2_t2	673	4	13
patient2	p2_t2	673	5	13
patient2	p2_t2	673	6	10
patient2	p2_t2	674	1	0
patient2	p2_t2	674	2	56
patient2	p2_t2	674	3	0
patient2	p2_t2	674	4	13
patient2	p2_t2	674	5	0
patient2	p2_t2	674	6	31
patient2	p2_t2	675	1	0
patient2	p2_t2	675	2	56
patient2	p2_t2	675	3	7
patient2	p2_t2	675	4	13
patient2	p2_t2	675	5	13
patient2	p2_t2	675	6	11
patient2	p2_t2	676	1	0
patient2	p2_t2	676	2	50
patient2	p2_t2	676	3	12
patient2	p2_t2	676	4	13
patient2	p2_t2	676	5	13
patient2	p2_t2	676	6	12
patient2	p2_t2	677	1	0
patient2	p2_t2	677	2	48
patient2	p2_t2	677	3	16
patient2	p2_t2	677	4	13
patient2	p2_t2	677	5	13
patient2	p2_t2	677	6	10
patient2	p2_t2	678	1	0
patient2	p2_t2	678	2	56
patient2	p2_t2	678	3	6
patient2	p2_t2	678	4	13
patient2	p2_t2	678	5	13
patient2	p2_t2	678	6	12
patient2	p2_t2	679	1	0
patient2	p2_t2	679	2	48
patient2	p2_t2	679	3	8
patient2	p2_t2	679	4	13
patient2	p2_t2	679	5	13
patient2	p2_t2	679	6	18
patient2	p2_t2	680	1	0
patient2	p2_t2	680	2	56
patient2	p2_t2	680	3	5
patient2	p2_t2	680	4	13
patient2	p2_t2	680	5	13
patient2	p2_t2	680	6	13
patient2	p2_t2	681	1	0
patient2	p2_t2	681	2	48
patient2	p2_t2	681	3	1
patient2	p2_t2	681	4	13
patient2	p2_t2	681	5	13
patient2	p2_t2	681	6	25
patient2	p2_t2	682	1	0
patient2	p2_t2	682	2	50
patient2	p2_t2	682	3	6
patient2	p2_t2	682	4	13
patient2	p2_t2	682	5	13
patient2	p2_t2	682	6	18
patient2	p2_t2	683	1	0
patient2	p2_t2	683	2	46
patient2	p2_t2	683	3	16
patient2	p2_t2	683	4	13
patient2	p2_t2	683	5	13
patient2	p2_t2	683	6	12
patient2	p2_t2	684	1	0
patient2	p2_t2	684	2	55
patient2	p2_t2	684	3	0
patient2	p2_t2	684	4	13
patient2	p2_t2	684	5	13
patient2	p2_t2	684	6	19
patient2	p2_t2	685	1	0
patient2	p2_t2	685	2	56
patient2	p2_t2	685	3	5
patient2	p2_t2	685	4	13
patient2	p2_t2	685	5	13
patient2	p2_t2	685	6	13
patient2	p2_t2	686	1	0
patient2	p2_t2	686	2	49
patient2	p2_t2	686	3	0
patient2	p2_t2	686	4	13
patient2	p2_t2	686	5	10
patient2	p2_t2	686	6	28
patient2	p2_t2	687	1	0
patient2	p2_t2	687	2	50
patient2	p2_t2	687	3	12
patient2	p2_t2	687	4	13
patient2	p2_t2	687	5	13
patient2	p2_t2	687	6	12
patient2	p2_t2	688	1	0
patient2	p2_t2	688	2	56
patient2	p2_t2	688	3	0
patient2	p2_t2	688	4	13
patient2	p2_t2	688	5	13
patient2	p2_t2	688	6	18
patient2	p2_t2	689	1	0
patient2	p2_t2	689	2	48
patient2	p2_t2	689	3	0
patient2	p2_t2	689	4	13
patient2	p2_t2	689	5	13
patient2	p2_t2	689	6	26
patient2	p2_t2	690	1	0
patient2	p2_t2	690	2	49
patient2	p2_t2	690	3	9
patient2	p2_t2	690	4	13
patient2	p2_t2	690	5	13
patient2	p2_t2	690	6	16
patient2	p2_t2	691	1	0
patient2	p2_t2	691	2	48
patient2	p2_t2	691	3	0
patient2	p2_t2	691	4	13
patient2	p2_t2	691	5	13
patient2	p2_t2	691	6	26
patient2	p2_t2	692	1	0
patient2	p2_t2	692	2	49
patient2	p2_t2	692	3	18
patient2	p2_t2	692	4	13
patient2	p2_t2	692	5	13
patient2	p2_t2	692	6	7
patient2	p2_t2	693	1	0
patient2	p2_t2	693	2	47
patient2	p2_t2	693	3	14
patient2	p2_t2	693	4	13
patient2	p2_t2	693	5	13
patient2	p2_t2	693	6	13
patient2	p2_t2	694	1	0
patient2	p2_t2	694	2	55
patient2	p2_t2	694	3	6
patient2	p2_t2	694	4	13
patient2	p2_t2	694	5	13
patient2	p2_t2	694	6	13
patient2	p2_t2	695	1	0
patient2	p2_t2	695	2	56
patient2	p2_t2	695	3	11
patient2	p2_t2	695	4	13
patient2	p2_t2	695	5	13
patient2	p2_t2	695	6	7
patient2	p2_t2	696	1	0
patient2	p2_t2	696	2	45
patient2	p2_t2	696	3	16
patient2	p2_t2	696	4	13
patient2	p2_t2	696	5	13
patient2	p2_t2	696	6	13
patient2	p2_t2	697	1	0
patient2	p2_t2	697	2	56
patient2	p2_t2	697	3	5
patient2	p2_t2	697	4	13
patient2	p2_t2	697	5	13
patient2	p2_t2	697	6	13
patient2	p2_t2	698	1	0
patient2	p2_t2	698	2	49
patient2	p2_t2	698	3	2
patient2	p2_t2	698	4	13
patient2	p2_t2	698	5	13
patient2	p2_t2	698	6	23
patient2	p2_t2	699	1	0
patient2	p2_t2	699	2	49
patient2	p2_t2	699	3	12
patient2	p2_t2	699	4	13
patient2	p2_t2	699	5	13
patient2	p2_t2	699	6	13
patient2	p2_t2	700	1	0
patient2	p2_t2	700	2	51
patient2	p2_t2	700	3	5
patient2	p2_t2	700	4	13
patient2	p2_t2	700	5	13
patient2	p2_t2	700	6	18
patient2	p2_t2	701	1	0
patient2	p2_t2	701	2	49
patient2	p2_t2	701	3	15
patient2	p2_t2	701	4	13
patient2	p2_t2	701	5	13
patient2	p2_t2	701	6	10
patient2	p2_t2	702	1	0
patient2	p2_t2	702	2	52
patient2	p2_t2	702	3	4
patient2	p2_t2	702	4	13
patient2	p2_t2	702	5	13
patient2	p2_t2	702	6	18
patient2	p2_t2	703	1	0
patient2	p2_t2	703	2	56
patient2	p2_t2	703	3	6
patient2	p2_t2	703	4	13
patient2	p2_t2	703	5	13
patient2	p2_t2	703	6	12
patient2	p2_t2	704	1	0
patient2	p2_t2	704	2	56
patient2	p2_t2	704	3	6
patient2	p2_t2	704	4	13
patient2	p2_t2	704	5	13
patient2	p2_t2	704	6	12
patient2	p2_t2	705	1	0
patient2	p2_t2	705	2	56
patient2	p2_t2	705	3	5
patient2	p2_t2	705	4	13
patient2	p2_t2	705	5	13
patient2	p2_t2	705	6	13
patient2	p2_t2	706	1	0
patient2	p2_t2	706	2	56
patient2	p2_t2	706	3	0
patient2	p2_t2	706	4	13
patient2	p2_t2	706	5	7
patient2	p2_t2	706	6	24
patient2	p2_t2	707	1	0
patient2	p2_t2	707	2	56
patient2	p2_t2	707	3	0
patient2	p2_t2	707	4	13
patient2	p2_t2	707	5	4
patient2	p2_t2	707	6	27
patient2	p2_t2	708	1	0
patient2	p2_t2	708	2	56
patient2	p2_t2	708	3	6
patient2	p2_t2	708	4	13
patient2	p2_t2	708	5	13
patient2	p2_t2	708	6	12
patient2	p2_t2	709	1	0
patient2	p2_t2	709	2	55
patient2	p2_t2	709	3	0
patient2	p2_t2	709	4	13
patient2	p2_t2	709	5	13
patient2	p2_t2	709	6	19
patient2	p2_t2	710	1	0
patient2	p2_t2	710	2	49
patient2	p2_t2	710	3	13
patient2	p2_t2	710	4	13
patient2	p2_t2	710	5	13
patient2	p2_t2	710	6	12
patient2	p2_t2	711	1	0
patient2	p2_t2	711	2	56
patient2	p2_t2	711	3	9
patient2	p2_t2	711	4	13
patient2	p2_t2	711	5	13
patient2	p2_t2	711	6	9
patient2	p2_t2	712	1	0
patient2	p2_t2	712	2	48
patient2	p2_t2	712	3	0
patient2	p2_t2	712	4	13
patient2	p2_t2	712	5	13
patient2	p2_t2	712	6	26
patient2	p2_t2	713	1	0
patient2	p2_t2	713	2	47
patient2	p2_t2	713	3	5
patient2	p2_t2	713	4	13
patient2	p2_t2	713	5	13
patient2	p2_t2	713	6	22
patient2	p2_t2	714	1	0
patient2	p2_t2	714	2	51
patient2	p2_t2	714	3	13
patient2	p2_t2	714	4	13
patient2	p2_t2	714	5	13
patient2	p2_t2	714	6	10
patient2	p2_t2	715	1	0
patient2	p2_t2	715	2	56
patient2	p2_t2	715	3	3
patient2	p2_t2	715	4	13
patient2	p2_t2	715	5	13
patient2	p2_t2	715	6	15
patient2	p2_t2	716	1	0
patient2	p2_t2	716	2	48
patient2	p2_t2	716	3	13
patient2	p2_t2	716	4	13
patient2	p2_t2	716	5	13
patient2	p2_t2	716	6	13
patient2	p2_t2	717	1	0
patient2	p2_t2	717	2	56
patient2	p2_t2	717	3	1
patient2	p2_t2	717	4	13
patient2	p2_t2	717	5	13
patient2	p2_t2	717	6	17
patient2	p2_t2	718	1	0
patient2	p2_t2	718	2	49
patient2	p2_t2	718	3	8
patient2	p2_t2	718	4	13
patient2	p2_t2	718	5	13
patient2	p2_t2	718	6	17
patient2	p2_t2	719	1	0
patient2	p2_t2	719	2	55
patient2	p2_t2	719	3	6
patient2	p2_t2	719	4	13
patient2	p2_t2	719	5	13
patient2	p2_t2	719	6	13
patient2	p2_t2	720	1	0
patient2	p2_t2	720	2	48
patient2	p2_t2	720	3	13
patient2	p2_t2	720	4	13
patient2	p2_t2	720	5	13
patient2	p2_t2	720	6	13
patient2	p2_t2	721	1	0
patient2	p2_t2	721	2	51
patient2	p2_t2	721	3	11
patient2	p2_t2	721	4	13
patient2	p2_t2	721	5	13
patient2	p2_t2	721	6	12
patient2	p2_t2	722	1	0
patient2	p2_t2	722	2	56
patient2	p2_t2	722	3	0
patient2	p2_t2	722	4	13
patient2	p2_t2	722	5	5
patient2	p2_t2	722	6	26
patient2	p2_t2	723	1	0
patient2	p2_t2	723	2	53
patient2	p2_t2	723	3	0
patient2	p2_t2	723	4	13
patient2	p2_t2	723	5	13
patient2	p2_t2	723	6	21
patient2	p2_t2	724	1	0
patient2	p2_t2	724	2	56
patient2	p2_t2	724	3	0
patient2	p2_t2	724	4	13
patient2	p2_t2	724	5	13
patient2	p2_t2	724	6	18
patient2	p2_t2	725	1	0
patient2	p2_t2	725	2	49
patient2	p2_t2	725	3	14
patient2	p2_t2	725	4	13
patient2	p2_t2	725	5	13
patient2	p2_t2	725	6	11
patient2	p2_t2	726	1	0
patient2	p2_t2	726	2	49
patient2	p2_t2	726	3	12
patient2	p2_t2	726	4	13
patient2	p2_t2	726	5	13
patient2	p2_t2	726	6	13
patient2	p2_t2	727	1	0
patient2	p2_t2	727	2	56
patient2	p2_t2	727	3	5
patient2	p2_t2	727	4	13
patient2	p2_t2	727	5	13
patient2	p2_t2	727	6	13
patient2	p2_t2	728	1	0
patient2	p2_t2	728	2	56
patient2	p2_t2	728	3	1
patient2	p2_t2	728	4	13
patient2	p2_t2	728	5	13
patient2	p2_t2	728	6	17
patient2	p2_t2	729	1	0
patient2	p2_t2	729	2	50
patient2	p2_t2	729	3	8
patient2	p2_t2	729	4	13
patient2	p2_t2	729	5	13
patient2	p2_t2	729	6	16
patient2	p2_t2	730	1	0
patient2	p2_t2	730	2	53
patient2	p2_t2	730	3	3
patient2	p2_t2	730	4	13
patient2	p2_t2	730	5	13
patient2	p2_t2	730	6	18
patient2	p2_t2	731	1	0
patient2	p2_t2	731	2	56
patient2	p2_t2	731	3	7
patient2	p2_t2	731	4	13
patient2	p2_t2	731	5	13
patient2	p2_t2	731	6	11
patient2	p2_t2	732	1	0
patient2	p2_t2	732	2	50
patient2	p2_t2	732	3	11
patient2	p2_t2	732	4	13
patient2	p2_t2	732	5	13
patient2	p2_t2	732	6	13
patient2	p2_t2	733	1	0
patient2	p2_t2	733	2	48
patient2	p2_t2	733	3	0
patient2	p2_t2	733	4	13
patient2	p2_t2	733	5	13
patient2	p2_t2	733	6	26
patient2	p2_t2	734	1	0
patient2	p2_t2	734	2	53
patient2	p2_t2	734	3	8
patient2	p2_t2	734	4	13
patient2	p2_t2	734	5	13
patient2	p2_t2	734	6	13
patient2	p2_t2	735	1	0
patient2	p2_t2	735	2	56
patient2	p2_t2	735	3	8
patient2	p2_t2	735	4	13
patient2	p2_t2	735	5	13
patient2	p2_t2	735	6	10
patient2	p2_t2	736	1	0
patient2	p2_t2	736	2	56
patient2	p2_t2	736	3	7
patient2	p2_t2	736	4	13
patient2	p2_t2	736	5	13
patient2	p2_t2	736	6	11
patient2	p2_t2	737	1	0
patient2	p2_t2	737	2	49
patient2	p2_t2	737	3	0
patient2	p2_t2	737	4	13
patient2	p2_t2	737	5	5
patient2	p2_t2	737	6	33
patient2	p2_t2	738	1	0
patient2	p2_t2	738	2	56
patient2	p2_t2	738	3	7
patient2	p2_t2	738	4	13
patient2	p2_t2	738	5	13
patient2	p2_t2	738	6	11
patient2	p2_t2	739	1	0
patient2	p2_t2	739	2	48
patient2	p2_t2	739	3	14
patient2	p2_t2	739	4	13
patient2	p2_t2	739	5	13
patient2	p2_t2	739	6	12
patient2	p2_t2	740	1	0
patient2	p2_t2	740	2	51
patient2	p2_t2	740	3	9
patient2	p2_t2	740	4	13
patient2	p2_t2	740	5	13
patient2	p2_t2	740	6	14
patient2	p2_t2	741	1	0
patient2	p2_t2	741	2	55
patient2	p2_t2	741	3	0
patient2	p2_t2	741	4	13
patient2	p2_t2	741	5	12
patient2	p2_t2	741	6	20
patient2	p2_t2	742	1	0
patient2	p2_t2	742	2	44
patient2	p2_t2	742	3	2
patient2	p2_t2	742	4	13
patient2	p2_t2	742	5	13
patient2	p2_t2	742	6	28
patient2	p2_t2	743	1	0
patient2	p2_t2	743	2	50
patient2	p2_t2	743	3	13
patient2	p2_t2	743	4	13
patient2	p2_t2	743	5	13
patient2	p2_t2	743	6	11
patient2	p2_t2	744	1	0
patient2	p2_t2	744	2	56
patient2	p2_t2	744	3	7
patient2	p2_t2	744	4	13
patient2	p2_t2	744	5	13
patient2	p2_t2	744	6	11
patient2	p2_t2	745	1	0
patient2	p2_t2	745	2	52
patient2	p2_t2	745	3	9
patient2	p2_t2	745	4	13
patient2	p2_t2	745	5	13
patient2	p2_t2	745	6	13
patient2	p2_t2	746	1	0
patient2	p2_t2	746	2	56
patient2	p2_t2	746	3	0
patient2	p2_t2	746	4	13
patient2	p2_t2	746	5	13
patient2	p2_t2	746	6	18
patient2	p2_t2	747	1	0
patient2	p2_t2	747	2	47
patient2	p2_t2	747	3	14
patient2	p2_t2	747	4	13
patient2	p2_t2	747	5	13
patient2	p2_t2	747	6	13
patient2	p2_t2	748	1	0
patient2	p2_t2	748	2	56
patient2	p2_t2	748	3	8
patient2	p2_t2	748	4	13
patient2	p2_t2	748	5	13
patient2	p2_t2	748	6	10
patient2	p2_t2	749	1	0
patient2	p2_t2	749	2	55
patient2	p2_t2	749	3	6
patient2	p2_t2	749	4	13
patient2	p2_t2	749	5	13
patient2	p2_t2	749	6	13
patient2	p2_t2	750	1	0
patient2	p2_t2	750	2	52
patient2	p2_t2	750	3	3
patient2	p2_t2	750	4	13
patient2	p2_t2	750	5	13
patient2	p2_t2	750	6	19
patient2	p2_t2	751	1	0
patient2	p2_t2	751	2	54
patient2	p2_t2	751	3	12
patient2	p2_t2	751	4	13
patient2	p2_t2	751	5	13
patient2	p2_t2	751	6	8
patient2	p2_t2	752	1	0
patient2	p2_t2	752	2	56
patient2	p2_t2	752	3	5
patient2	p2_t2	752	4	13
patient2	p2_t2	752	5	13
patient2	p2_t2	752	6	13
patient2	p2_t2	753	1	0
patient2	p2_t2	753	2	54
patient2	p2_t2	753	3	9
patient2	p2_t2	753	4	13
patient2	p2_t2	753	5	13
patient2	p2_t2	753	6	11
patient2	p2_t2	754	1	0
patient2	p2_t2	754	2	49
patient2	p2_t2	754	3	0
patient2	p2_t2	754	4	13
patient2	p2_t2	754	5	13
patient2	p2_t2	754	6	25
patient2	p2_t2	755	1	0
patient2	p2_t2	755	2	56
patient2	p2_t2	755	3	0
patient2	p2_t2	755	4	13
patient2	p2_t2	755	5	13
patient2	p2_t2	755	6	18
patient2	p2_t2	756	1	0
patient2	p2_t2	756	2	51
patient2	p2_t2	756	3	10
patient2	p2_t2	756	4	13
patient2	p2_t2	756	5	13
patient2	p2_t2	756	6	13
patient2	p2_t2	757	1	0
patient2	p2_t2	757	2	56
patient2	p2_t2	757	3	6
patient2	p2_t2	757	4	13
patient2	p2_t2	757	5	13
patient2	p2_t2	757	6	12
patient2	p2_t2	758	1	0
patient2	p2_t2	758	2	56
patient2	p2_t2	758	3	0
patient2	p2_t2	758	4	13
patient2	p2_t2	758	5	5
patient2	p2_t2	758	6	26
patient2	p2_t2	759	1	0
patient2	p2_t2	759	2	49
patient2	p2_t2	759	3	0
patient2	p2_t2	759	4	13
patient2	p2_t2	759	5	13
patient2	p2_t2	759	6	25
patient2	p2_t2	760	1	0
patient2	p2_t2	760	2	56
patient2	p2_t2	760	3	5
patient2	p2_t2	760	4	13
patient2	p2_t2	760	5	13
patient2	p2_t2	760	6	13
patient2	p2_t2	761	1	0
patient2	p2_t2	761	2	56
patient2	p2_t2	761	3	6
patient2	p2_t2	761	4	13
patient2	p2_t2	761	5	13
patient2	p2_t2	761	6	12
patient2	p2_t2	762	1	0
patient2	p2_t2	762	2	53
patient2	p2_t2	762	3	9
patient2	p2_t2	762	4	13
patient2	p2_t2	762	5	13
patient2	p2_t2	762	6	12
patient2	p2_t2	763	1	0
patient2	p2_t2	763	2	48
patient2	p2_t2	763	3	18
patient2	p2_t2	763	4	13
patient2	p2_t2	763	5	13
patient2	p2_t2	763	6	8
patient2	p2_t2	764	1	0
patient2	p2_t2	764	2	56
patient2	p2_t2	764	3	1
patient2	p2_t2	764	4	13
patient2	p2_t2	764	5	13
patient2	p2_t2	764	6	17
patient2	p2_t2	765	1	0
patient2	p2_t2	765	2	51
patient2	p2_t2	765	3	10
patient2	p2_t2	765	4	13
patient2	p2_t2	765	5	13
patient2	p2_t2	765	6	13
patient2	p2_t2	766	1	0
patient2	p2_t2	766	2	55
patient2	p2_t2	766	3	6
patient2	p2_t2	766	4	13
patient2	p2_t2	766	5	13
patient2	p2_t2	766	6	13
patient2	p2_t2	767	1	0
patient2	p2_t2	767	2	51
patient2	p2_t2	767	3	11
patient2	p2_t2	767	4	13
patient2	p2_t2	767	5	13
patient2	p2_t2	767	6	12
patient2	p2_t2	768	1	0
patient2	p2_t2	768	2	49
patient2	p2_t2	768	3	0
patient2	p2_t2	768	4	13
patient2	p2_t2	768	5	2
patient2	p2_t2	768	6	36
patient2	p2_t2	769	1	0
patient2	p2_t2	769	2	50
patient2	p2_t2	769	3	11
patient2	p2_t2	769	4	13
patient2	p2_t2	769	5	13
patient2	p2_t2	769	6	13
patient2	p2_t2	770	1	0
patient2	p2_t2	770	2	56
patient2	p2_t2	770	3	6
patient2	p2_t2	770	4	13
patient2	p2_t2	770	5	13
patient2	p2_t2	770	6	12
patient2	p2_t2	771	1	0
patient2	p2_t2	771	2	52
patient2	p2_t2	771	3	11
patient2	p2_t2	771	4	13
patient2	p2_t2	771	5	13
patient2	p2_t2	771	6	11
patient2	p2_t2	772	1	0
patient2	p2_t2	772	2	49
patient2	p2_t2	772	3	12
patient2	p2_t2	772	4	13
patient2	p2_t2	772	5	13
patient2	p2_t2	772	6	13
patient2	p2_t2	773	1	0
patient2	p2_t2	773	2	55
patient2	p2_t2	773	3	12
patient2	p2_t2	773	4	13
patient2	p2_t2	773	5	13
patient2	p2_t2	773	6	7
patient2	p2_t2	774	1	0
patient2	p2_t2	774	2	50
patient2	p2_t2	774	3	3
patient2	p2_t2	774	4	13
patient2	p2_t2	774	5	13
patient2	p2_t2	774	6	21
patient2	p2_t2	775	1	0
patient2	p2_t2	775	2	56
patient2	p2_t2	775	3	0
patient2	p2_t2	775	4	13
patient2	p2_t2	775	5	13
patient2	p2_t2	775	6	18
patient2	p2_t2	776	1	0
patient2	p2_t2	776	2	51
patient2	p2_t2	776	3	0
patient2	p2_t2	776	4	13
patient2	p2_t2	776	5	0
patient2	p2_t2	776	6	36
patient2	p2_t2	777	1	0
patient2	p2_t2	777	2	56
patient2	p2_t2	777	3	6
patient2	p2_t2	777	4	13
patient2	p2_t2	777	5	13
patient2	p2_t2	777	6	12
patient2	p2_t2	778	1	0
patient2	p2_t2	778	2	47
patient2	p2_t2	778	3	10
patient2	p2_t2	778	4	13
patient2	p2_t2	778	5	13
patient2	p2_t2	778	6	17
patient2	p2_t2	779	1	0
patient2	p2_t2	779	2	56
patient2	p2_t2	779	3	0
patient2	p2_t2	779	4	13
patient2	p2_t2	779	5	13
patient2	p2_t2	779	6	18
patient2	p2_t2	780	1	0
patient2	p2_t2	780	2	56
patient2	p2_t2	780	3	0
patient2	p2_t2	780	4	13
patient2	p2_t2	780	5	13
patient2	p2_t2	780	6	18
patient2	p2_t2	781	1	0
patient2	p2_t2	781	2	48
patient2	p2_t2	781	3	13
patient2	p2_t2	781	4	13
patient2	p2_t2	781	5	13
patient2	p2_t2	781	6	13
patient2	p2_t2	782	1	0
patient2	p2_t2	782	2	56
patient2	p2_t2	782	3	5
patient2	p2_t2	782	4	13
patient2	p2_t2	782	5	13
patient2	p2_t2	782	6	13
patient2	p2_t2	783	1	0
patient2	p2_t2	783	2	49
patient2	p2_t2	783	3	16
patient2	p2_t2	783	4	13
patient2	p2_t2	783	5	13
patient2	p2_t2	783	6	9
patient2	p2_t2	784	1	0
patient2	p2_t2	784	2	56
patient2	p2_t2	784	3	2
patient2	p2_t2	784	4	13
patient2	p2_t2	784	5	13
patient2	p2_t2	784	6	16
patient2	p2_t2	785	1	0
patient2	p2_t2	785	2	56
patient2	p2_t2	785	3	0
patient2	p2_t2	785	4	13
patient2	p2_t2	785	5	5
patient2	p2_t2	785	6	26
patient2	p2_t2	786	1	0
patient2	p2_t2	786	2	54
patient2	p2_t2	786	3	7
patient2	p2_t2	786	4	13
patient2	p2_t2	786	5	13
patient2	p2_t2	786	6	13
patient2	p2_t2	787	1	0
patient2	p2_t2	787	2	56
patient2	p2_t2	787	3	8
patient2	p2_t2	787	4	13
patient2	p2_t2	787	5	13
patient2	p2_t2	787	6	10
patient2	p2_t2	788	1	0
patient2	p2_t2	788	2	56
patient2	p2_t2	788	3	0
patient2	p2_t2	788	4	13
patient2	p2_t2	788	5	13
patient2	p2_t2	788	6	18
patient2	p2_t2	789	1	0
patient2	p2_t2	789	2	51
patient2	p2_t2	789	3	13
patient2	p2_t2	789	4	13
patient2	p2_t2	789	5	13
patient2	p2_t2	789	6	10
patient2	p2_t2	790	1	0
patient2	p2_t2	790	2	49
patient2	p2_t2	790	3	13
patient2	p2_t2	790	4	13
patient2	p2_t2	790	5	13
patient2	p2_t2	790	6	12
patient2	p2_t2	791	1	0
patient2	p2_t2	791	2	48
patient2	p2_t2	791	3	14
patient2	p2_t2	791	4	13
patient2	p2_t2	791	5	13
patient2	p2_t2	791	6	12
patient2	p2_t2	792	1	0
patient2	p2_t2	792	2	56
patient2	p2_t2	792	3	6
