Patient_ID	Sample_ID	Iteration	Cluster_ID	Abundance
patient1	p1_t1	249	2	0
patient1	p1_t1	249	3	0
patient1	p1_t1	249	4	14
patient1	p1_t1	249	5	63
patient1	p1_t1	249	6	1
patient1	p1_t1	249	7	22
patient1	p1_t3	0	1	13
patient1	p1_t3	0	2	0
patient1	p1_t3	0	3	17
patient1	p1_t3	0	4	0
patient1	p1_t3	0	5	5
patient1	p1_t3	0	6	65
patient1	p1_t3	0	7	0
patient1	p1_t3	1	1	17
patient1	p1_t3	1	2	0
patient1	p1_t3	1	3	0
patient1	p1_t3	1	4	12
patient1	p1_t3	1	5	0
patient1	p1_t3	1	6	62
patient1	p1_t3	1	7	9
patient1	p1_t3	2	1	11
patient1	p1_t3	2	2	0
patient1	p1_t3	2	3	18
patient1	p1_t3	2	4	0
patient1	p1_t3	2	5	2
patient1	p1_t3	2	6	66
patient1	p1_t3	2	7	2
patient1	p1_t3	3	1	16
patient1	p1_t3	3	2	0
patient1	p1_t3	3	3	0
patient1	p1_t3	3	4	12
patient1	p1_t3	3	5	1
patient1	p1_t3	3	6	62
patient1	p1_t3	3	7	9
patient1	p1_t3	4	1	13
patient1	p1_t3	4	2	0
patient1	p1_t3	4	3	0
patient1	p1_t3	4	4	13
patient1	p1_t3	4	5	0
patient1	p1_t3	4	6	65
patient1	p1_t3	4	7	9
patient1	p1_t3	5	1	17
patient1	p1_t3	5	2	0
patient1	p1_t3	5	3	0
patient1	p1_t3	5	4	13
patient1	p1_t3	5	5	0
patient1	p1_t3	5	6	61
patient1	p1_t3	5	7	9
patient1	p1_t3	6	1	17
patient1	p1_t3	6	2	0
patient1	p1_t3	6	3	0
patient1	p1_t3	6	4	12
patient1	p1_t3	6	5	0
patient1	p1_t3	6	6	62
patient1	p1_t3	6	7	9
patient1	p1_t3	7	1	17
patient1	p1_t3	7	2	0
patient1	p1_t3	7	3	18
patient1	p1_t3	7	4	0
patient1	p1_t3	7	5	4
patient1	p1_t3	7	6	61
patient1	p1_t3	7	7	0
patient1	p1_t3	8	1	16
patient1	p1_t3	8	2	0
patient1	p1_t3	8	3	0
patient1	p1_t3	8	4	12
patient1	p1_t3	8	5	1
patient1	p1_t3	8	6	62
patient1	p1_t3	8	7	9
patient1	p1_t3	9	1	14
patient1	p1_t3	9	2	0
patient1	p1_t3	9	3	0
patient1	p1_t3	9	4	12
patient1	p1_t3	9	5	1
patient1	p1_t3	9	6	64
patient1	p1_t3	9	7	9
patient1	p1_t3	10	1	13
patient1	p1_t3	10	2	0
patient1	p1_t3	10	3	0
patient1	p1_t3	10	4	13
patient1	p1_t3	10	5	0
patient1	p1_t3	10	6	65
patient1	p1_t3	10	7	9
patient1	p1_t3	11	1	14
patient1	p1_t3	11	2	0
patient1	p1_t3	11	3	14
patient1	p1_t3	11	4	0
patient1	p1_t3	11	5	2
patient1	p1_t3	11	6	64
patient1	p1_t3	11	7	6
patient1	p1_t3	12	1	15
patient1	p1_t3	12	2	0
patient1	p1_t3	12	3	0
patient1	p1_t3	12	4	13
patient1	p1_t3	12	5	0
patient1	p1_t3	12	6	63
patient1	p1_t3	12	7	9
patient1	p1_t3	13	1	12
patient1	p1_t3	13	2	0
patient1	p1_t3	13	3	20
patient1	p1_t3	13	4	0
patient1	p1_t3	13	5	2
patient1	p1_t3	13	6	66
patient1	p1_t3	13	7	0
patient1	p1_t3	14	1	14
patient1	p1_t3	14	2	0
patient1	p1_t3	14	3	0
patient1	p1_t3	14	4	13
patient1	p1_t3	14	5	0
patient1	p1_t3	14	6	64
patient1	p1_t3	14	7	9
patient1	p1_t3	15	1	16
patient1	p1_t3	15	2	0
patient1	p1_t3	15	3	3
patient1	p1_t3	15	4	7
patient1	p1_t3	15	5	3
patient1	p1_t3	15	6	62
patient1	p1_t3	15	7	9
patient1	p1_t3	16	1	12
patient1	p1_t3	16	2	0
patient1	p1_t3	16	3	0
patient1	p1_t3	16	4	13
patient1	p1_t3	16	5	0
patient1	p1_t3	16	6	66
patient1	p1_t3	16	7	9
patient1	p1_t3	17	1	15
patient1	p1_t3	17	2	0
patient1	p1_t3	17	3	0
patient1	p1_t3	17	4	12
patient1	p1_t3	17	5	1
patient1	p1_t3	17	6	63
patient1	p1_t3	17	7	9
patient1	p1_t3	18	1	14
patient1	p1_t3	18	2	0
patient1	p1_t3	18	3	0
patient1	p1_t3	18	4	13
patient1	p1_t3	18	5	0
patient1	p1_t3	18	6	64
patient1	p1_t3	18	7	9
patient1	p1_t3	19	1	16
patient1	p1_t3	19	2	0
patient1	p1_t3	19	3	0
patient1	p1_t3	19	4	13
patient1	p1_t3	19	5	0
patient1	p1_t3	19	6	62
patient1	p1_t3	19	7	9
patient1	p1_t3	20	1	14
patient1	p1_t3	20	2	0
patient1	p1_t3	20	3	17
patient1	p1_t3	20	4	0
patient1	p1_t3	20	5	5
patient1	p1_t3	20	6	64
patient1	p1_t3	20	7	0
patient1	p1_t3	21	1	14
patient1	p1_t3	21	2	0
patient1	p1_t3	21	3	0
patient1	p1_t3	21	4	12
patient1	p1_t3	21	5	0
patient1	p1_t3	21	6	65
patient1	p1_t3	21	7	9
patient1	p1_t3	22	1	10
patient1	p1_t3	22	2	0
patient1	p1_t3	22	3	0
patient1	p1_t3	22	4	13
patient1	p1_t3	22	5	0
patient1	p1_t3	22	6	67
patient1	p1_t3	22	7	9
patient1	p1_t3	23	1	14
patient1	p1_t3	23	2	0
patient1	p1_t3	23	3	0
patient1	p1_t3	23	4	13
patient1	p1_t3	23	5	0
patient1	p1_t3	23	6	64
patient1	p1_t3	23	7	9
patient1	p1_t3	24	1	17
patient1	p1_t3	24	2	0
patient1	p1_t3	24	3	17
patient1	p1_t3	24	4	0
patient1	p1_t3	24	5	3
patient1	p1_t3	24	6	61
patient1	p1_t3	24	7	2
patient1	p1_t3	25	1	13
patient1	p1_t3	25	2	0
patient1	p1_t3	25	3	0
patient1	p1_t3	25	4	13
patient1	p1_t3	25	5	0
patient1	p1_t3	25	6	65
patient1	p1_t3	25	7	9
patient1	p1_t3	26	1	15
patient1	p1_t3	26	2	0
patient1	p1_t3	26	3	0
patient1	p1_t3	26	4	13
patient1	p1_t3	26	5	0
patient1	p1_t3	26	6	63
patient1	p1_t3	26	7	9
patient1	p1_t3	27	1	15
patient1	p1_t3	27	2	0
patient1	p1_t3	27	3	0
patient1	p1_t3	27	4	13
patient1	p1_t3	27	5	0
patient1	p1_t3	27	6	63
patient1	p1_t3	27	7	9
patient1	p1_t3	28	1	17
patient1	p1_t3	28	2	0
patient1	p1_t3	28	3	20
patient1	p1_t3	28	4	0
patient1	p1_t3	28	5	2
patient1	p1_t3	28	6	61
patient1	p1_t3	28	7	0
patient1	p1_t3	29	1	12
patient1	p1_t3	29	2	0
patient1	p1_t3	29	3	20
patient1	p1_t3	29	4	0
patient1	p1_t3	29	5	2
patient1	p1_t3	29	6	66
patient1	p1_t3	29	7	0
patient1	p1_t3	30	1	14
patient1	p1_t3	30	2	0
patient1	p1_t3	30	3	12
patient1	p1_t3	30	4	0
patient1	p1_t3	30	5	4
patient1	p1_t3	30	6	64
patient1	p1_t3	30	7	6
patient1	p1_t3	31	1	14
patient1	p1_t3	31	2	0
patient1	p1_t3	31	3	0
patient1	p1_t3	31	4	13
patient1	p1_t3	31	5	0
patient1	p1_t3	31	6	64
patient1	p1_t3	31	7	9
patient1	p1_t3	32	1	11
patient1	p1_t3	32	2	0
patient1	p1_t3	32	3	20
patient1	p1_t3	32	4	0
patient1	p1_t3	32	5	2
patient1	p1_t3	32	6	66
patient1	p1_t3	32	7	0
patient1	p1_t3	33	1	14
patient1	p1_t3	33	2	0
patient1	p1_t3	33	3	18
patient1	p1_t3	33	4	0
patient1	p1_t3	33	5	3
patient1	p1_t3	33	6	65
patient1	p1_t3	33	7	0
patient1	p1_t3	34	1	15
patient1	p1_t3	34	2	0
patient1	p1_t3	34	3	0
patient1	p1_t3	34	4	13
patient1	p1_t3	34	5	0
patient1	p1_t3	34	6	63
patient1	p1_t3	34	7	9
patient1	p1_t3	35	1	15
patient1	p1_t3	35	2	0
patient1	p1_t3	35	3	0
patient1	p1_t3	35	4	13
patient1	p1_t3	35	5	0
patient1	p1_t3	35	6	63
patient1	p1_t3	35	7	9
patient1	p1_t3	36	1	18
patient1	p1_t3	36	2	0
patient1	p1_t3	36	3	14
patient1	p1_t3	36	4	0
patient1	p1_t3	36	5	2
patient1	p1_t3	36	6	61
patient1	p1_t3	36	7	5
patient1	p1_t3	37	1	12
patient1	p1_t3	37	2	0
patient1	p1_t3	37	3	20
patient1	p1_t3	37	4	0
patient1	p1_t3	37	5	2
patient1	p1_t3	37	6	66
patient1	p1_t3	37	7	0
patient1	p1_t3	38	1	16
patient1	p1_t3	38	2	0
patient1	p1_t3	38	3	16
patient1	p1_t3	38	4	0
patient1	p1_t3	38	5	4
patient1	p1_t3	38	6	64
patient1	p1_t3	38	7	0
patient1	p1_t3	39	1	17
patient1	p1_t3	39	2	0
patient1	p1_t3	39	3	19
patient1	p1_t3	39	4	0
patient1	p1_t3	39	5	3
patient1	p1_t3	39	6	61
patient1	p1_t3	39	7	0
patient1	p1_t3	40	1	15
patient1	p1_t3	40	2	0
patient1	p1_t3	40	3	18
patient1	p1_t3	40	4	0
patient1	p1_t3	40	5	4
patient1	p1_t3	40	6	63
patient1	p1_t3	40	7	0
patient1	p1_t3	41	1	14
patient1	p1_t3	41	2	0
patient1	p1_t3	41	3	0
patient1	p1_t3	41	4	13
patient1	p1_t3	41	5	0
patient1	p1_t3	41	6	64
patient1	p1_t3	41	7	9
patient1	p1_t3	42	1	15
patient1	p1_t3	42	2	0
patient1	p1_t3	42	3	10
patient1	p1_t3	42	4	0
patient1	p1_t3	42	5	4
patient1	p1_t3	42	6	63
patient1	p1_t3	42	7	8
patient1	p1_t3	43	1	15
patient1	p1_t3	43	2	0
patient1	p1_t3	43	3	0
patient1	p1_t3	43	4	12
patient1	p1_t3	43	5	0
patient1	p1_t3	43	6	64
patient1	p1_t3	43	7	9
patient1	p1_t3	44	1	15
patient1	p1_t3	44	2	0
patient1	p1_t3	44	3	0
patient1	p1_t3	44	4	12
patient1	p1_t3	44	5	0
patient1	p1_t3	44	6	64
patient1	p1_t3	44	7	9
patient1	p1_t3	45	1	17
patient1	p1_t3	45	2	0
patient1	p1_t3	45	3	17
patient1	p1_t3	45	4	0
patient1	p1_t3	45	5	4
patient1	p1_t3	45	6	62
patient1	p1_t3	45	7	0
patient1	p1_t3	46	1	12
patient1	p1_t3	46	2	0
patient1	p1_t3	46	3	19
patient1	p1_t3	46	4	0
patient1	p1_t3	46	5	3
patient1	p1_t3	46	6	66
patient1	p1_t3	46	7	0
patient1	p1_t3	47	1	15
patient1	p1_t3	47	2	0
patient1	p1_t3	47	3	0
patient1	p1_t3	47	4	13
patient1	p1_t3	47	5	0
patient1	p1_t3	47	6	63
patient1	p1_t3	47	7	9
patient1	p1_t3	48	1	14
patient1	p1_t3	48	2	0
patient1	p1_t3	48	3	0
patient1	p1_t3	48	4	13
patient1	p1_t3	48	5	0
patient1	p1_t3	48	6	64
patient1	p1_t3	48	7	9
patient1	p1_t3	49	1	15
patient1	p1_t3	49	2	0
patient1	p1_t3	49	3	14
patient1	p1_t3	49	4	0
patient1	p1_t3	49	5	2
patient1	p1_t3	49	6	63
patient1	p1_t3	49	7	6
patient1	p1_t3	50	1	14
patient1	p1_t3	50	2	0
patient1	p1_t3	50	3	19
patient1	p1_t3	50	4	0
patient1	p1_t3	50	5	3
patient1	p1_t3	50	6	64
patient1	p1_t3	50	7	0
patient1	p1_t3	51	1	12
patient1	p1_t3	51	2	0
patient1	p1_t3	51	3	0
patient1	p1_t3	51	4	13
patient1	p1_t3	51	5	0
patient1	p1_t3	51	6	66
patient1	p1_t3	51	7	9
patient1	p1_t3	52	1	15
patient1	p1_t3	52	2	0
patient1	p1_t3	52	3	0
patient1	p1_t3	52	4	12
patient1	p1_t3	52	5	1
patient1	p1_t3	52	6	63
patient1	p1_t3	52	7	9
patient1	p1_t3	53	1	14
patient1	p1_t3	53	2	0
patient1	p1_t3	53	3	0
patient1	p1_t3	53	4	13
patient1	p1_t3	53	5	0
patient1	p1_t3	53	6	64
patient1	p1_t3	53	7	9
patient1	p1_t3	54	1	12
patient1	p1_t3	54	2	0
patient1	p1_t3	54	3	11
patient1	p1_t3	54	4	0
patient1	p1_t3	54	5	3
patient1	p1_t3	54	6	66
patient1	p1_t3	54	7	8
patient1	p1_t3	55	1	13
patient1	p1_t3	55	2	0
patient1	p1_t3	55	3	0
patient1	p1_t3	55	4	13
patient1	p1_t3	55	5	0
patient1	p1_t3	55	6	65
patient1	p1_t3	55	7	9
patient1	p1_t3	56	1	15
patient1	p1_t3	56	2	0
patient1	p1_t3	56	3	0
patient1	p1_t3	56	4	13
patient1	p1_t3	56	5	0
patient1	p1_t3	56	6	63
patient1	p1_t3	56	7	9
patient1	p1_t3	57	1	8
patient1	p1_t3	57	2	0
patient1	p1_t3	57	3	0
patient1	p1_t3	57	4	13
patient1	p1_t3	57	5	0
patient1	p1_t3	57	6	70
patient1	p1_t3	57	7	9
patient1	p1_t3	58	1	15
patient1	p1_t3	58	2	0
patient1	p1_t3	58	3	19
patient1	p1_t3	58	4	0
patient1	p1_t3	58	5	3
patient1	p1_t3	58	6	63
patient1	p1_t3	58	7	0
patient1	p1_t3	59	1	15
patient1	p1_t3	59	2	0
patient1	p1_t3	59	3	0
patient1	p1_t3	59	4	13
patient1	p1_t3	59	5	0
patient1	p1_t3	59	6	63
patient1	p1_t3	59	7	9
patient1	p1_t3	60	1	14
patient1	p1_t3	60	2	0
patient1	p1_t3	60	3	0
patient1	p1_t3	60	4	13
patient1	p1_t3	60	5	0
patient1	p1_t3	60	6	64
patient1	p1_t3	60	7	9
patient1	p1_t3	61	1	10
patient1	p1_t3	61	2	0
patient1	p1_t3	61	3	4
patient1	p1_t3	61	4	4
patient1	p1_t3	61	5	5
patient1	p1_t3	61	6	68
patient1	p1_t3	61	7	9
patient1	p1_t3	62	1	17
patient1	p1_t3	62	2	0
patient1	p1_t3	62	3	20
patient1	p1_t3	62	4	0
patient1	p1_t3	62	5	2
patient1	p1_t3	62	6	61
patient1	p1_t3	62	7	0
patient1	p1_t3	63	1	15
patient1	p1_t3	63	2	0
patient1	p1_t3	63	3	0
patient1	p1_t3	63	4	13
patient1	p1_t3	63	5	0
patient1	p1_t3	63	6	63
patient1	p1_t3	63	7	9
patient1	p1_t3	64	1	17
patient1	p1_t3	64	2	0
patient1	p1_t3	64	3	0
patient1	p1_t3	64	4	12
patient1	p1_t3	64	5	1
patient1	p1_t3	64	6	61
patient1	p1_t3	64	7	9
patient1	p1_t3	65	1	12
patient1	p1_t3	65	2	0
patient1	p1_t3	65	3	0
patient1	p1_t3	65	4	13
patient1	p1_t3	65	5	0
patient1	p1_t3	65	6	66
patient1	p1_t3	65	7	9
patient1	p1_t3	66	1	16
patient1	p1_t3	66	2	0
patient1	p1_t3	66	3	0
patient1	p1_t3	66	4	13
patient1	p1_t3	66	5	0
patient1	p1_t3	66	6	62
patient1	p1_t3	66	7	9
patient1	p1_t3	67	1	14
patient1	p1_t3	67	2	0
patient1	p1_t3	67	3	20
patient1	p1_t3	67	4	0
patient1	p1_t3	67	5	2
patient1	p1_t3	67	6	64
patient1	p1_t3	67	7	0
patient1	p1_t3	68	1	15
patient1	p1_t3	68	2	0
patient1	p1_t3	68	3	0
patient1	p1_t3	68	4	13
patient1	p1_t3	68	5	0
patient1	p1_t3	68	6	63
patient1	p1_t3	68	7	9
patient1	p1_t3	69	1	15
patient1	p1_t3	69	2	0
patient1	p1_t3	69	3	17
patient1	p1_t3	69	4	0
patient1	p1_t3	69	5	4
patient1	p1_t3	69	6	64
patient1	p1_t3	69	7	0
patient1	p1_t3	70	1	11
patient1	p1_t3	70	2	0
patient1	p1_t3	70	3	18
patient1	p1_t3	70	4	0
patient1	p1_t3	70	5	2
patient1	p1_t3	70	6	67
patient1	p1_t3	70	7	2
patient1	p1_t3	71	1	14
patient1	p1_t3	71	2	0
patient1	p1_t3	71	3	16
patient1	p1_t3	71	4	0
patient1	p1_t3	71	5	2
patient1	p1_t3	71	6	64
patient1	p1_t3	71	7	4
patient1	p1_t3	72	1	15
patient1	p1_t3	72	2	0
patient1	p1_t3	72	3	18
patient1	p1_t3	72	4	0
patient1	p1_t3	72	5	3
patient1	p1_t3	72	6	63
patient1	p1_t3	72	7	1
patient1	p1_t3	73	1	14
patient1	p1_t3	73	2	0
patient1	p1_t3	73	3	19
patient1	p1_t3	73	4	0
patient1	p1_t3	73	5	3
patient1	p1_t3	73	6	63
patient1	p1_t3	73	7	0
patient1	p1_t3	74	1	12
patient1	p1_t3	74	2	0
patient1	p1_t3	74	3	0
patient1	p1_t3	74	4	13
patient1	p1_t3	74	5	0
patient1	p1_t3	74	6	65
patient1	p1_t3	74	7	9
patient1	p1_t3	75	1	15
patient1	p1_t3	75	2	0
patient1	p1_t3	75	3	0
patient1	p1_t3	75	4	13
patient1	p1_t3	75	5	0
patient1	p1_t3	75	6	63
patient1	p1_t3	75	7	9
patient1	p1_t3	76	1	19
patient1	p1_t3	76	2	0
patient1	p1_t3	76	3	0
patient1	p1_t3	76	4	12
patient1	p1_t3	76	5	1
patient1	p1_t3	76	6	59
patient1	p1_t3	76	7	9
patient1	p1_t3	77	1	16
patient1	p1_t3	77	2	0
patient1	p1_t3	77	3	20
patient1	p1_t3	77	4	0
patient1	p1_t3	77	5	2
patient1	p1_t3	77	6	62
patient1	p1_t3	77	7	0
patient1	p1_t3	78	1	16
patient1	p1_t3	78	2	0
patient1	p1_t3	78	3	19
patient1	p1_t3	78	4	0
patient1	p1_t3	78	5	3
patient1	p1_t3	78	6	62
patient1	p1_t3	78	7	0
patient1	p1_t3	79	1	12
patient1	p1_t3	79	2	0
patient1	p1_t3	79	3	18
patient1	p1_t3	79	4	0
patient1	p1_t3	79	5	4
patient1	p1_t3	79	6	66
patient1	p1_t3	79	7	0
patient1	p1_t3	80	1	18
patient1	p1_t3	80	2	0
patient1	p1_t3	80	3	0
patient1	p1_t3	80	4	13
patient1	p1_t3	80	5	0
patient1	p1_t3	80	6	60
patient1	p1_t3	80	7	9
patient1	p1_t3	81	1	12
patient1	p1_t3	81	2	0
patient1	p1_t3	81	3	20
patient1	p1_t3	81	4	0
patient1	p1_t3	81	5	2
patient1	p1_t3	81	6	66
patient1	p1_t3	81	7	0
patient1	p1_t3	82	1	14
patient1	p1_t3	82	2	0
patient1	p1_t3	82	3	9
patient1	p1_t3	82	4	0
patient1	p1_t3	82	5	4
patient1	p1_t3	82	6	64
patient1	p1_t3	82	7	9
patient1	p1_t3	83	1	15
patient1	p1_t3	83	2	0
patient1	p1_t3	83	3	19
patient1	p1_t3	83	4	0
patient1	p1_t3	83	5	3
patient1	p1_t3	83	6	63
patient1	p1_t3	83	7	0
patient1	p1_t3	84	1	14
patient1	p1_t3	84	2	0
patient1	p1_t3	84	3	20
patient1	p1_t3	84	4	0
patient1	p1_t3	84	5	2
patient1	p1_t3	84	6	64
patient1	p1_t3	84	7	0
patient1	p1_t3	85	1	14
patient1	p1_t3	85	2	0
patient1	p1_t3	85	3	0
patient1	p1_t3	85	4	13
patient1	p1_t3	85	5	0
patient1	p1_t3	85	6	64
patient1	p1_t3	85	7	9
patient1	p1_t3	86	1	15
patient1	p1_t3	86	2	0
patient1	p1_t3	86	3	0
patient1	p1_t3	86	4	13
patient1	p1_t3	86	5	0
patient1	p1_t3	86	6	63
patient1	p1_t3	86	7	9
patient1	p1_t3	87	1	10
patient1	p1_t3	87	2	0
patient1	p1_t3	87	3	0
patient1	p1_t3	87	4	13
patient1	p1_t3	87	5	0
patient1	p1_t3	87	6	68
patient1	p1_t3	87	7	9
patient1	p1_t3	88	1	12
patient1	p1_t3	88	2	0
patient1	p1_t3	88	3	0
patient1	p1_t3	88	4	12
patient1	p1_t3	88	5	0
patient1	p1_t3	88	6	67
patient1	p1_t3	88	7	9
patient1	p1_t3	89	1	13
patient1	p1_t3	89	2	0
patient1	p1_t3	89	3	19
patient1	p1_t3	89	4	0
patient1	p1_t3	89	5	3
patient1	p1_t3	89	6	65
patient1	p1_t3	89	7	0
patient1	p1_t3	90	1	16
patient1	p1_t3	90	2	0
patient1	p1_t3	90	3	0
patient1	p1_t3	90	4	12
patient1	p1_t3	90	5	0
patient1	p1_t3	90	6	63
patient1	p1_t3	90	7	9
patient1	p1_t3	91	1	13
patient1	p1_t3	91	2	0
patient1	p1_t3	91	3	14
patient1	p1_t3	91	4	0
patient1	p1_t3	91	5	3
patient1	p1_t3	91	6	65
patient1	p1_t3	91	7	5
patient1	p1_t3	92	1	17
patient1	p1_t3	92	2	0
patient1	p1_t3	92	3	0
patient1	p1_t3	92	4	13
patient1	p1_t3	92	5	0
patient1	p1_t3	92	6	61
patient1	p1_t3	92	7	9
patient1	p1_t3	93	1	20
patient1	p1_t3	93	2	0
patient1	p1_t3	93	3	18
patient1	p1_t3	93	4	0
patient1	p1_t3	93	5	2
patient1	p1_t3	93	6	60
patient1	p1_t3	93	7	0
patient1	p1_t3	94	1	16
patient1	p1_t3	94	2	0
patient1	p1_t3	94	3	0
patient1	p1_t3	94	4	13
patient1	p1_t3	94	5	0
patient1	p1_t3	94	6	62
patient1	p1_t3	94	7	9
patient1	p1_t3	95	1	11
patient1	p1_t3	95	2	0
patient1	p1_t3	95	3	0
patient1	p1_t3	95	4	13
patient1	p1_t3	95	5	0
patient1	p1_t3	95	6	67
patient1	p1_t3	95	7	9
patient1	p1_t3	96	1	14
patient1	p1_t3	96	2	0
patient1	p1_t3	96	3	0
patient1	p1_t3	96	4	13
patient1	p1_t3	96	5	0
patient1	p1_t3	96	6	64
patient1	p1_t3	96	7	9
patient1	p1_t3	97	1	18
patient1	p1_t3	97	2	0
patient1	p1_t3	97	3	18
patient1	p1_t3	97	4	0
patient1	p1_t3	97	5	3
patient1	p1_t3	97	6	61
patient1	p1_t3	97	7	0
patient1	p1_t3	98	1	13
patient1	p1_t3	98	2	0
patient1	p1_t3	98	3	19
patient1	p1_t3	98	4	0
patient1	p1_t3	98	5	3
patient1	p1_t3	98	6	65
patient1	p1_t3	98	7	0
patient1	p1_t3	99	1	14
patient1	p1_t3	99	2	0
patient1	p1_t3	99	3	19
patient1	p1_t3	99	4	0
patient1	p1_t3	99	5	3
patient1	p1_t3	99	6	64
patient1	p1_t3	99	7	0
patient1	p1_t3	100	1	12
patient1	p1_t3	100	2	0
patient1	p1_t3	100	3	19
patient1	p1_t3	100	4	0
patient1	p1_t3	100	5	3
patient1	p1_t3	100	6	66
patient1	p1_t3	100	7	0
patient1	p1_t3	101	1	18
patient1	p1_t3	101	2	0
patient1	p1_t3	101	3	0
patient1	p1_t3	101	4	13
patient1	p1_t3	101	5	0
patient1	p1_t3	101	6	60
patient1	p1_t3	101	7	9
patient1	p1_t3	102	1	15
patient1	p1_t3	102	2	0
patient1	p1_t3	102	3	6
patient1	p1_t3	102	4	5
patient1	p1_t3	102	5	2
patient1	p1_t3	102	6	63
patient1	p1_t3	102	7	9
patient1	p1_t3	103	1	12
patient1	p1_t3	103	2	0
patient1	p1_t3	103	3	19
patient1	p1_t3	103	4	0
patient1	p1_t3	103	5	3
patient1	p1_t3	103	6	66
patient1	p1_t3	103	7	0
patient1	p1_t3	104	1	14
patient1	p1_t3	104	2	0
patient1	p1_t3	104	3	12
patient1	p1_t3	104	4	0
patient1	p1_t3	104	5	4
patient1	p1_t3	104	6	64
patient1	p1_t3	104	7	6
patient1	p1_t3	105	1	17
patient1	p1_t3	105	2	0
patient1	p1_t3	105	3	16
patient1	p1_t3	105	4	0
patient1	p1_t3	105	5	2
patient1	p1_t3	105	6	61
patient1	p1_t3	105	7	4
patient1	p1_t3	106	1	15
patient1	p1_t3	106	2	0
patient1	p1_t3	106	3	5
patient1	p1_t3	106	4	2
patient1	p1_t3	106	5	5
patient1	p1_t3	106	6	64
patient1	p1_t3	106	7	9
patient1	p1_t3	107	1	14
patient1	p1_t3	107	2	0
patient1	p1_t3	107	3	0
patient1	p1_t3	107	4	13
patient1	p1_t3	107	5	0
patient1	p1_t3	107	6	64
patient1	p1_t3	107	7	9
patient1	p1_t3	108	1	11
patient1	p1_t3	108	2	0
patient1	p1_t3	108	3	0
patient1	p1_t3	108	4	13
patient1	p1_t3	108	5	0
patient1	p1_t3	108	6	66
patient1	p1_t3	108	7	9
patient1	p1_t3	109	1	14
patient1	p1_t3	109	2	0
patient1	p1_t3	109	3	6
patient1	p1_t3	109	4	5
patient1	p1_t3	109	5	2
patient1	p1_t3	109	6	64
patient1	p1_t3	109	7	9
patient1	p1_t3	110	1	14
patient1	p1_t3	110	2	0
patient1	p1_t3	110	3	0
patient1	p1_t3	110	4	13
patient1	p1_t3	110	5	0
patient1	p1_t3	110	6	64
patient1	p1_t3	110	7	9
patient1	p1_t3	111	1	16
patient1	p1_t3	111	2	0
patient1	p1_t3	111	3	0
patient1	p1_t3	111	4	12
patient1	p1_t3	111	5	2
patient1	p1_t3	111	6	62
patient1	p1_t3	111	7	8
patient1	p1_t3	112	1	16
patient1	p1_t3	112	2	0
patient1	p1_t3	112	3	0
patient1	p1_t3	112	4	13
patient1	p1_t3	112	5	0
patient1	p1_t3	112	6	62
patient1	p1_t3	112	7	9
patient1	p1_t3	113	1	17
patient1	p1_t3	113	2	0
patient1	p1_t3	113	3	0
patient1	p1_t3	113	4	13
patient1	p1_t3	113	5	0
patient1	p1_t3	113	6	61
patient1	p1_t3	113	7	9
patient1	p1_t3	114	1	13
patient1	p1_t3	114	2	0
patient1	p1_t3	114	3	0
patient1	p1_t3	114	4	13
patient1	p1_t3	114	5	0
patient1	p1_t3	114	6	65
patient1	p1_t3	114	7	9
patient1	p1_t3	115	1	17
patient1	p1_t3	115	2	0
patient1	p1_t3	115	3	8
patient1	p1_t3	115	4	2
patient1	p1_t3	115	5	3
patient1	p1_t3	115	6	61
patient1	p1_t3	115	7	9
patient1	p1_t3	116	1	13
patient1	p1_t3	116	2	0
patient1	p1_t3	116	3	19
patient1	p1_t3	116	4	0
patient1	p1_t3	116	5	3
patient1	p1_t3	116	6	65
patient1	p1_t3	116	7	0
patient1	p1_t3	117	1	13
patient1	p1_t3	117	2	0
patient1	p1_t3	117	3	18
patient1	p1_t3	117	4	0
patient1	p1_t3	117	5	3
patient1	p1_t3	117	6	66
patient1	p1_t3	117	7	0
patient1	p1_t3	118	1	13
patient1	p1_t3	118	2	0
patient1	p1_t3	118	3	0
patient1	p1_t3	118	4	13
patient1	p1_t3	118	5	0
patient1	p1_t3	118	6	65
patient1	p1_t3	118	7	9
patient1	p1_t3	119	1	15
patient1	p1_t3	119	2	0
patient1	p1_t3	119	3	18
patient1	p1_t3	119	4	0
patient1	p1_t3	119	5	4
patient1	p1_t3	119	6	63
patient1	p1_t3	119	7	0
patient1	p1_t3	120	1	14
patient1	p1_t3	120	2	0
patient1	p1_t3	120	3	0
patient1	p1_t3	120	4	13
patient1	p1_t3	120	5	0
patient1	p1_t3	120	6	64
patient1	p1_t3	120	7	9
patient1	p1_t3	121	1	16
patient1	p1_t3	121	2	0
patient1	p1_t3	121	3	17
patient1	p1_t3	121	4	0
patient1	p1_t3	121	5	4
patient1	p1_t3	121	6	62
patient1	p1_t3	121	7	1
patient1	p1_t3	122	1	14
patient1	p1_t3	122	2	0
patient1	p1_t3	122	3	0
patient1	p1_t3	122	4	13
patient1	p1_t3	122	5	0
patient1	p1_t3	122	6	64
patient1	p1_t3	122	7	9
patient1	p1_t3	123	1	11
patient1	p1_t3	123	2	0
patient1	p1_t3	123	3	15
patient1	p1_t3	123	4	0
patient1	p1_t3	123	5	5
patient1	p1_t3	123	6	67
