Patient_ID	Sample_ID	Iteration	Cluster_ID	Abundance
patient1	p1_t3	783	3	1
patient1	p1_t3	783	4	32
patient1	p1_t3	783	5	21
patient1	p1_t3	783	6	46
patient1	p1_t3	784	1	0
patient1	p1_t3	784	2	0
patient1	p1_t3	784	3	0
patient1	p1_t3	784	4	56
patient1	p1_t3	784	5	0
patient1	p1_t3	784	6	44
patient1	p1_t3	785	1	0
patient1	p1_t3	785	2	0
patient1	p1_t3	785	3	0
patient1	p1_t3	785	4	58
patient1	p1_t3	785	5	0
patient1	p1_t3	785	6	42
patient1	p1_t3	786	1	0
patient1	p1_t3	786	2	0
patient1	p1_t3	786	3	0
patient1	p1_t3	786	4	55
patient1	p1_t3	786	5	0
patient1	p1_t3	786	6	45
patient1	p1_t3	787	1	0
patient1	p1_t3	787	2	0
patient1	p1_t3	787	3	9
patient1	p1_t3	787	4	34
patient1	p1_t3	787	5	13
patient1	p1_t3	787	6	44
patient1	p1_t3	788	1	0
patient1	p1_t3	788	2	0
patient1	p1_t3	788	3	0
patient1	p1_t3	788	4	56
patient1	p1_t3	788	5	0
patient1	p1_t3	788	6	44
patient1	p1_t3	789	1	0
patient1	p1_t3	789	2	0
patient1	p1_t3	789	3	0
patient1	p1_t3	789	4	57
patient1	p1_t3	789	5	0
patient1	p1_t3	789	6	43
patient1	p1_t3	790	1	0
patient1	p1_t3	790	2	0
patient1	p1_t3	790	3	9
patient1	p1_t3	790	4	34
patient1	p1_t3	790	5	13
patient1	p1_t3	790	6	44
patient1	p1_t3	791	1	0
patient1	p1_t3	791	2	0
patient1	p1_t3	791	3	0
patient1	p1_t3	791	4	55
patient1	p1_t3	791	5	0
patient1	p1_t3	791	6	45
patient1	p1_t3	792	1	0
patient1	p1_t3	792	2	4
patient1	p1_t3	792	3	9
patient1	p1_t3	792	4	34
patient1	p1_t3	792	5	9
patient1	p1_t3	792	6	44
patient1	p1_t3	793	1	0
patient1	p1_t3	793	2	0
patient1	p1_t3	793	3	0
patient1	p1_t3	793	4	31
patient1	p1_t3	793	5	22
patient1	p1_t3	793	6	47
patient1	p1_t3	794	1	0
patient1	p1_t3	794	2	0
patient1	p1_t3	794	3	9
patient1	p1_t3	794	4	30
patient1	p1_t3	794	5	18
patient1	p1_t3	794	6	43
patient1	p1_t3	795	1	0
patient1	p1_t3	795	2	0
patient1	p1_t3	795	3	0
patient1	p1_t3	795	4	59
patient1	p1_t3	795	5	0
patient1	p1_t3	795	6	41
patient1	p1_t3	796	1	0
patient1	p1_t3	796	2	0
patient1	p1_t3	796	3	9
patient1	p1_t3	796	4	24
patient1	p1_t3	796	5	22
patient1	p1_t3	796	6	45
patient1	p1_t3	797	1	0
patient1	p1_t3	797	2	0
patient1	p1_t3	797	3	9
patient1	p1_t3	797	4	34
patient1	p1_t3	797	5	13
patient1	p1_t3	797	6	44
patient1	p1_t3	798	1	0
patient1	p1_t3	798	2	0
patient1	p1_t3	798	3	0
patient1	p1_t3	798	4	57
patient1	p1_t3	798	5	1
patient1	p1_t3	798	6	42
patient1	p1_t3	799	1	0
patient1	p1_t3	799	2	0
patient1	p1_t3	799	3	0
patient1	p1_t3	799	4	32
patient1	p1_t3	799	5	22
patient1	p1_t3	799	6	46
patient1	p1_t3	800	1	0
patient1	p1_t3	800	2	0
patient1	p1_t3	800	3	0
patient1	p1_t3	800	4	56
patient1	p1_t3	800	5	0
patient1	p1_t3	800	6	44
patient1	p1_t3	801	1	0
patient1	p1_t3	801	2	0
patient1	p1_t3	801	3	9
patient1	p1_t3	801	4	26
patient1	p1_t3	801	5	20
patient1	p1_t3	801	6	45
patient1	p1_t3	802	1	0
patient1	p1_t3	802	2	0
patient1	p1_t3	802	3	0
patient1	p1_t3	802	4	54
patient1	p1_t3	802	5	0
patient1	p1_t3	802	6	46
patient1	p1_t3	803	1	0
patient1	p1_t3	803	2	0
patient1	p1_t3	803	3	9
patient1	p1_t3	803	4	30
patient1	p1_t3	803	5	13
patient1	p1_t3	803	6	48
patient1	p1_t3	804	1	0
patient1	p1_t3	804	2	0
patient1	p1_t3	804	3	0
patient1	p1_t3	804	4	57
patient1	p1_t3	804	5	0
patient1	p1_t3	804	6	43
patient1	p1_t3	805	1	0
patient1	p1_t3	805	2	0
patient1	p1_t3	805	3	0
patient1	p1_t3	805	4	51
patient1	p1_t3	805	5	0
patient1	p1_t3	805	6	49
patient1	p1_t3	806	1	0
patient1	p1_t3	806	2	0
patient1	p1_t3	806	3	7
patient1	p1_t3	806	4	28
patient1	p1_t3	806	5	21
patient1	p1_t3	806	6	44
patient1	p1_t3	807	1	0
patient1	p1_t3	807	2	0
patient1	p1_t3	807	3	0
patient1	p1_t3	807	4	60
patient1	p1_t3	807	5	0
patient1	p1_t3	807	6	40
patient1	p1_t3	808	1	0
patient1	p1_t3	808	2	0
patient1	p1_t3	808	3	0
patient1	p1_t3	808	4	55
patient1	p1_t3	808	5	0
patient1	p1_t3	808	6	45
patient1	p1_t3	809	1	0
patient1	p1_t3	809	2	4
patient1	p1_t3	809	3	9
patient1	p1_t3	809	4	34
patient1	p1_t3	809	5	9
patient1	p1_t3	809	6	44
patient1	p1_t3	810	1	0
patient1	p1_t3	810	2	0
patient1	p1_t3	810	3	0
patient1	p1_t3	810	4	33
patient1	p1_t3	810	5	22
patient1	p1_t3	810	6	45
patient1	p1_t3	811	1	0
patient1	p1_t3	811	2	0
patient1	p1_t3	811	3	0
patient1	p1_t3	811	4	38
patient1	p1_t3	811	5	22
patient1	p1_t3	811	6	40
patient1	p1_t3	812	1	0
patient1	p1_t3	812	2	0
patient1	p1_t3	812	3	9
patient1	p1_t3	812	4	31
patient1	p1_t3	812	5	13
patient1	p1_t3	812	6	47
patient1	p1_t3	813	1	0
patient1	p1_t3	813	2	0
patient1	p1_t3	813	3	0
patient1	p1_t3	813	4	35
patient1	p1_t3	813	5	22
patient1	p1_t3	813	6	43
patient1	p1_t3	814	1	0
patient1	p1_t3	814	2	0
patient1	p1_t3	814	3	0
patient1	p1_t3	814	4	54
patient1	p1_t3	814	5	0
patient1	p1_t3	814	6	46
patient1	p1_t3	815	1	0
patient1	p1_t3	815	2	0
patient1	p1_t3	815	3	0
patient1	p1_t3	815	4	55
patient1	p1_t3	815	5	0
patient1	p1_t3	815	6	45
patient1	p1_t3	816	1	0
patient1	p1_t3	816	2	0
patient1	p1_t3	816	3	1
patient1	p1_t3	816	4	37
patient1	p1_t3	816	5	21
patient1	p1_t3	816	6	41
patient1	p1_t3	817	1	0
patient1	p1_t3	817	2	0
patient1	p1_t3	817	3	0
patient1	p1_t3	817	4	53
patient1	p1_t3	817	5	0
patient1	p1_t3	817	6	47
patient1	p1_t3	818	1	0
patient1	p1_t3	818	2	0
patient1	p1_t3	818	3	4
patient1	p1_t3	818	4	34
patient1	p1_t3	818	5	18
patient1	p1_t3	818	6	44
patient1	p1_t3	819	1	0
patient1	p1_t3	819	2	0
patient1	p1_t3	819	3	0
patient1	p1_t3	819	4	55
patient1	p1_t3	819	5	0
patient1	p1_t3	819	6	45
patient1	p1_t3	820	1	0
patient1	p1_t3	820	2	0
patient1	p1_t3	820	3	0
patient1	p1_t3	820	4	59
patient1	p1_t3	820	5	0
patient1	p1_t3	820	6	41
patient1	p1_t3	821	1	0
patient1	p1_t3	821	2	0
patient1	p1_t3	821	3	0
patient1	p1_t3	821	4	55
patient1	p1_t3	821	5	0
patient1	p1_t3	821	6	45
patient1	p1_t3	822	1	0
patient1	p1_t3	822	2	0
patient1	p1_t3	822	3	0
patient1	p1_t3	822	4	54
patient1	p1_t3	822	5	0
patient1	p1_t3	822	6	46
patient1	p1_t3	823	1	0
patient1	p1_t3	823	2	0
patient1	p1_t3	823	3	0
patient1	p1_t3	823	4	56
patient1	p1_t3	823	5	0
patient1	p1_t3	823	6	44
patient1	p1_t3	824	1	0
patient1	p1_t3	824	2	4
patient1	p1_t3	824	3	9
patient1	p1_t3	824	4	34
patient1	p1_t3	824	5	9
patient1	p1_t3	824	6	44
patient1	p1_t3	825	1	0
patient1	p1_t3	825	2	0
patient1	p1_t3	825	3	9
patient1	p1_t3	825	4	33
patient1	p1_t3	825	5	13
patient1	p1_t3	825	6	45
patient1	p1_t3	826	1	0
patient1	p1_t3	826	2	0
patient1	p1_t3	826	3	9
patient1	p1_t3	826	4	33
patient1	p1_t3	826	5	16
patient1	p1_t3	826	6	42
patient1	p1_t3	827	1	0
patient1	p1_t3	827	2	0
patient1	p1_t3	827	3	0
patient1	p1_t3	827	4	57
patient1	p1_t3	827	5	0
patient1	p1_t3	827	6	43
patient1	p1_t3	828	1	0
patient1	p1_t3	828	2	0
patient1	p1_t3	828	3	0
patient1	p1_t3	828	4	57
patient1	p1_t3	828	5	0
patient1	p1_t3	828	6	43
patient1	p1_t3	829	1	0
patient1	p1_t3	829	2	0
patient1	p1_t3	829	3	0
patient1	p1_t3	829	4	57
patient1	p1_t3	829	5	0
patient1	p1_t3	829	6	43
patient1	p1_t3	830	1	0
patient1	p1_t3	830	2	0
patient1	p1_t3	830	3	1
patient1	p1_t3	830	4	36
patient1	p1_t3	830	5	21
patient1	p1_t3	830	6	42
patient1	p1_t3	831	1	0
patient1	p1_t3	831	2	0
patient1	p1_t3	831	3	0
patient1	p1_t3	831	4	53
patient1	p1_t3	831	5	0
patient1	p1_t3	831	6	47
patient1	p1_t3	832	1	0
patient1	p1_t3	832	2	0
patient1	p1_t3	832	3	0
patient1	p1_t3	832	4	37
patient1	p1_t3	832	5	22
patient1	p1_t3	832	6	41
patient1	p1_t3	833	1	0
patient1	p1_t3	833	2	0
patient1	p1_t3	833	3	0
patient1	p1_t3	833	4	36
patient1	p1_t3	833	5	20
patient1	p1_t3	833	6	44
patient1	p1_t3	834	1	0
patient1	p1_t3	834	2	0
patient1	p1_t3	834	3	0
patient1	p1_t3	834	4	37
patient1	p1_t3	834	5	22
patient1	p1_t3	834	6	41
patient1	p1_t3	835	1	0
patient1	p1_t3	835	2	0
patient1	p1_t3	835	3	0
patient1	p1_t3	835	4	34
patient1	p1_t3	835	5	22
patient1	p1_t3	835	6	44
patient1	p1_t3	836	1	0
patient1	p1_t3	836	2	0
patient1	p1_t3	836	3	9
patient1	p1_t3	836	4	34
patient1	p1_t3	836	5	13
patient1	p1_t3	836	6	44
patient1	p1_t3	837	1	0
patient1	p1_t3	837	2	0
patient1	p1_t3	837	3	9
patient1	p1_t3	837	4	36
patient1	p1_t3	837	5	12
patient1	p1_t3	837	6	43
patient1	p1_t3	838	1	0
patient1	p1_t3	838	2	0
patient1	p1_t3	838	3	0
patient1	p1_t3	838	4	57
patient1	p1_t3	838	5	0
patient1	p1_t3	838	6	43
patient1	p1_t3	839	1	0
patient1	p1_t3	839	2	0
patient1	p1_t3	839	3	0
patient1	p1_t3	839	4	52
patient1	p1_t3	839	5	0
patient1	p1_t3	839	6	48
patient1	p1_t3	840	1	0
patient1	p1_t3	840	2	0
patient1	p1_t3	840	3	9
patient1	p1_t3	840	4	29
patient1	p1_t3	840	5	21
patient1	p1_t3	840	6	41
patient1	p1_t3	841	1	0
patient1	p1_t3	841	2	0
patient1	p1_t3	841	3	0
patient1	p1_t3	841	4	57
patient1	p1_t3	841	5	0
patient1	p1_t3	841	6	43
patient1	p1_t3	842	1	0
patient1	p1_t3	842	2	0
patient1	p1_t3	842	3	9
patient1	p1_t3	842	4	30
patient1	p1_t3	842	5	19
patient1	p1_t3	842	6	42
patient1	p1_t3	843	1	0
patient1	p1_t3	843	2	1
patient1	p1_t3	843	3	9
patient1	p1_t3	843	4	25
patient1	p1_t3	843	5	21
patient1	p1_t3	843	6	44
patient1	p1_t3	844	1	0
patient1	p1_t3	844	2	0
patient1	p1_t3	844	3	9
patient1	p1_t3	844	4	32
patient1	p1_t3	844	5	13
patient1	p1_t3	844	6	46
patient1	p1_t3	845	1	0
patient1	p1_t3	845	2	0
patient1	p1_t3	845	3	9
patient1	p1_t3	845	4	31
patient1	p1_t3	845	5	13
patient1	p1_t3	845	6	47
patient1	p1_t3	846	1	0
patient1	p1_t3	846	2	0
patient1	p1_t3	846	3	2
patient1	p1_t3	846	4	31
patient1	p1_t3	846	5	20
patient1	p1_t3	846	6	47
patient1	p1_t3	847	1	0
patient1	p1_t3	847	2	0
patient1	p1_t3	847	3	0
patient1	p1_t3	847	4	35
patient1	p1_t3	847	5	21
patient1	p1_t3	847	6	44
patient1	p1_t3	848	1	0
patient1	p1_t3	848	2	0
patient1	p1_t3	848	3	0
patient1	p1_t3	848	4	55
patient1	p1_t3	848	5	0
patient1	p1_t3	848	6	45
patient1	p1_t3	849	1	0
patient1	p1_t3	849	2	0
patient1	p1_t3	849	3	1
patient1	p1_t3	849	4	32
patient1	p1_t3	849	5	21
patient1	p1_t3	849	6	46
patient1	p1_t3	850	1	0
patient1	p1_t3	850	2	4
patient1	p1_t3	850	3	9
patient1	p1_t3	850	4	35
patient1	p1_t3	850	5	9
patient1	p1_t3	850	6	43
patient1	p1_t3	851	1	0
patient1	p1_t3	851	2	0
patient1	p1_t3	851	3	0
patient1	p1_t3	851	4	34
patient1	p1_t3	851	5	21
patient1	p1_t3	851	6	45
patient1	p1_t3	852	1	0
patient1	p1_t3	852	2	0
patient1	p1_t3	852	3	9
patient1	p1_t3	852	4	35
patient1	p1_t3	852	5	13
patient1	p1_t3	852	6	43
patient1	p1_t3	853	1	0
patient1	p1_t3	853	2	0
patient1	p1_t3	853	3	0
patient1	p1_t3	853	4	56
patient1	p1_t3	853	5	0
patient1	p1_t3	853	6	44
patient1	p1_t3	854	1	0
patient1	p1_t3	854	2	0
patient1	p1_t3	854	3	9
patient1	p1_t3	854	4	33
patient1	p1_t3	854	5	13
patient1	p1_t3	854	6	45
patient1	p1_t3	855	1	0
patient1	p1_t3	855	2	0
patient1	p1_t3	855	3	0
patient1	p1_t3	855	4	52
patient1	p1_t3	855	5	0
patient1	p1_t3	855	6	48
patient1	p1_t3	856	1	0
patient1	p1_t3	856	2	0
patient1	p1_t3	856	3	0
patient1	p1_t3	856	4	55
patient1	p1_t3	856	5	0
patient1	p1_t3	856	6	45
patient1	p1_t3	857	1	0
patient1	p1_t3	857	2	0
patient1	p1_t3	857	3	9
patient1	p1_t3	857	4	34
patient1	p1_t3	857	5	13
patient1	p1_t3	857	6	44
patient1	p1_t3	858	1	0
patient1	p1_t3	858	2	0
patient1	p1_t3	858	3	8
patient1	p1_t3	858	4	28
patient1	p1_t3	858	5	21
patient1	p1_t3	858	6	43
patient1	p1_t3	859	1	0
patient1	p1_t3	859	2	0
patient1	p1_t3	859	3	9
patient1	p1_t3	859	4	33
patient1	p1_t3	859	5	13
patient1	p1_t3	859	6	45
patient1	p1_t3	860	1	0
patient1	p1_t3	860	2	0
patient1	p1_t3	860	3	0
patient1	p1_t3	860	4	54
patient1	p1_t3	860	5	0
patient1	p1_t3	860	6	46
patient1	p1_t3	861	1	0
patient1	p1_t3	861	2	0
patient1	p1_t3	861	3	9
patient1	p1_t3	861	4	30
patient1	p1_t3	861	5	19
patient1	p1_t3	861	6	42
patient1	p1_t3	862	1	0
patient1	p1_t3	862	2	0
patient1	p1_t3	862	3	0
patient1	p1_t3	862	4	59
patient1	p1_t3	862	5	0
patient1	p1_t3	862	6	41
patient1	p1_t3	863	1	0
patient1	p1_t3	863	2	0
patient1	p1_t3	863	3	9
patient1	p1_t3	863	4	36
patient1	p1_t3	863	5	13
patient1	p1_t3	863	6	42
patient1	p1_t3	864	1	0
patient1	p1_t3	864	2	0
patient1	p1_t3	864	3	5
patient1	p1_t3	864	4	31
patient1	p1_t3	864	5	22
patient1	p1_t3	864	6	42
patient1	p1_t3	865	1	0
patient1	p1_t3	865	2	0
patient1	p1_t3	865	3	9
patient1	p1_t3	865	4	30
patient1	p1_t3	865	5	19
patient1	p1_t3	865	6	42
patient1	p1_t3	866	1	0
patient1	p1_t3	866	2	0
patient1	p1_t3	866	3	2
patient1	p1_t3	866	4	34
patient1	p1_t3	866	5	20
patient1	p1_t3	866	6	44
patient1	p1_t3	867	1	0
patient1	p1_t3	867	2	0
patient1	p1_t3	867	3	2
patient1	p1_t3	867	4	36
patient1	p1_t3	867	5	20
patient1	p1_t3	867	6	42
patient1	p1_t3	868	1	0
patient1	p1_t3	868	2	0
patient1	p1_t3	868	3	1
patient1	p1_t3	868	4	33
patient1	p1_t3	868	5	21
patient1	p1_t3	868	6	45
patient1	p1_t3	869	1	0
patient1	p1_t3	869	2	0
patient1	p1_t3	869	3	9
patient1	p1_t3	869	4	35
patient1	p1_t3	869	5	13
patient1	p1_t3	869	6	43
patient1	p1_t3	870	1	0
patient1	p1_t3	870	2	0
patient1	p1_t3	870	3	0
patient1	p1_t3	870	4	56
patient1	p1_t3	870	5	0
patient1	p1_t3	870	6	44
patient1	p1_t3	871	1	0
patient1	p1_t3	871	2	0
patient1	p1_t3	871	3	1
patient1	p1_t3	871	4	36
patient1	p1_t3	871	5	21
patient1	p1_t3	871	6	42
patient1	p1_t3	872	1	0
patient1	p1_t3	872	2	0
patient1	p1_t3	872	3	0
patient1	p1_t3	872	4	56
patient1	p1_t3	872	5	0
patient1	p1_t3	872	6	44
patient1	p1_t3	873	1	0
patient1	p1_t3	873	2	0
patient1	p1_t3	873	3	0
patient1	p1_t3	873	4	55
patient1	p1_t3	873	5	0
patient1	p1_t3	873	6	45
patient1	p1_t3	874	1	0
patient1	p1_t3	874	2	0
patient1	p1_t3	874	3	0
patient1	p1_t3	874	4	53
patient1	p1_t3	874	5	0
patient1	p1_t3	874	6	47
patient1	p1_t3	875	1	0
patient1	p1_t3	875	2	0
patient1	p1_t3	875	3	0
patient1	p1_t3	875	4	52
patient1	p1_t3	875	5	0
patient1	p1_t3	875	6	48
patient1	p1_t3	876	1	0
patient1	p1_t3	876	2	0
patient1	p1_t3	876	3	0
patient1	p1_t3	876	4	51
patient1	p1_t3	876	5	0
patient1	p1_t3	876	6	49
patient1	p1_t3	877	1	0
patient1	p1_t3	877	2	4
patient1	p1_t3	877	3	9
patient1	p1_t3	877	4	37
patient1	p1_t3	877	5	9
patient1	p1_t3	877	6	41
patient1	p1_t3	878	1	0
patient1	p1_t3	878	2	0
patient1	p1_t3	878	3	1
patient1	p1_t3	878	4	36
patient1	p1_t3	878	5	21
patient1	p1_t3	878	6	42
patient1	p1_t3	879	1	0
patient1	p1_t3	879	2	0
patient1	p1_t3	879	3	9
patient1	p1_t3	879	4	39
patient1	p1_t3	879	5	13
patient1	p1_t3	879	6	39
patient1	p1_t3	880	1	0
patient1	p1_t3	880	2	0
patient1	p1_t3	880	3	0
patient1	p1_t3	880	4	56
patient1	p1_t3	880	5	0
patient1	p1_t3	880	6	44
patient1	p1_t3	881	1	0
patient1	p1_t3	881	2	0
patient1	p1_t3	881	3	0
patient1	p1_t3	881	4	52
patient1	p1_t3	881	5	0
patient1	p1_t3	881	6	48
patient1	p1_t3	882	1	0
patient1	p1_t3	882	2	4
patient1	p1_t3	882	3	9
patient1	p1_t3	882	4	35
patient1	p1_t3	882	5	9
patient1	p1_t3	882	6	43
patient1	p1_t3	883	1	0
patient1	p1_t3	883	2	0
patient1	p1_t3	883	3	0
patient1	p1_t3	883	4	57
patient1	p1_t3	883	5	0
patient1	p1_t3	883	6	43
patient1	p1_t3	884	1	0
patient1	p1_t3	884	2	0
patient1	p1_t3	884	3	0
patient1	p1_t3	884	4	57
patient1	p1_t3	884	5	0
patient1	p1_t3	884	6	43
patient1	p1_t3	885	1	0
patient1	p1_t3	885	2	0
patient1	p1_t3	885	3	0
patient1	p1_t3	885	4	54
patient1	p1_t3	885	5	0
patient1	p1_t3	885	6	46
patient1	p1_t3	886	1	0
patient1	p1_t3	886	2	0
patient1	p1_t3	886	3	9
patient1	p1_t3	886	4	35
patient1	p1_t3	886	5	13
patient1	p1_t3	886	6	43
patient1	p1_t3	887	1	0
patient1	p1_t3	887	2	0
patient1	p1_t3	887	3	7
patient1	p1_t3	887	4	29
patient1	p1_t3	887	5	21
patient1	p1_t3	887	6	43
patient1	p1_t3	888	1	0
patient1	p1_t3	888	2	0
patient1	p1_t3	888	3	0
patient1	p1_t3	888	4	57
patient1	p1_t3	888	5	0
patient1	p1_t3	888	6	43
patient1	p1_t3	889	1	0
patient1	p1_t3	889	2	0
patient1	p1_t3	889	3	7
patient1	p1_t3	889	4	23
patient1	p1_t3	889	5	20
patient1	p1_t3	889	6	50
patient1	p1_t3	890	1	0
patient1	p1_t3	890	2	0
patient1	p1_t3	890	3	9
patient1	p1_t3	890	4	31
patient1	p1_t3	890	5	18
patient1	p1_t3	890	6	42
patient1	p1_t3	891	1	0
patient1	p1_t3	891	2	0
patient1	p1_t3	891	3	9
patient1	p1_t3	891	4	34
patient1	p1_t3	891	5	13
patient1	p1_t3	891	6	44
patient1	p1_t3	892	1	0
patient1	p1_t3	892	2	0
patient1	p1_t3	892	3	0
patient1	p1_t3	892	4	58
patient1	p1_t3	892	5	0
patient1	p1_t3	892	6	42
patient1	p1_t3	893	1	0
patient1	p1_t3	893	2	4
patient1	p1_t3	893	3	9
patient1	p1_t3	893	4	36
patient1	p1_t3	893	5	9
patient1	p1_t3	893	6	42
patient1	p1_t3	894	1	0
patient1	p1_t3	894	2	0
patient1	p1_t3	894	3	1
patient1	p1_t3	894	4	37
patient1	p1_t3	894	5	21
patient1	p1_t3	894	6	41
patient1	p1_t3	895	1	0
patient1	p1_t3	895	2	0
patient1	p1_t3	895	3	2
patient1	p1_t3	895	4	31
patient1	p1_t3	895	5	20
patient1	p1_t3	895	6	47
patient1	p1_t3	896	1	0
patient1	p1_t3	896	2	0
patient1	p1_t3	896	3	0
patient1	p1_t3	896	4	59
patient1	p1_t3	896	5	0
patient1	p1_t3	896	6	41
patient1	p1_t3	897	1	0
patient1	p1_t3	897	2	0
patient1	p1_t3	897	3	0
patient1	p1_t3	897	4	56
patient1	p1_t3	897	5	0
patient1	p1_t3	897	6	44
patient1	p1_t3	898	1	0
patient1	p1_t3	898	2	0
patient1	p1_t3	898	3	0
patient1	p1_t3	898	4	56
patient1	p1_t3	898	5	0
patient1	p1_t3	898	6	44
patient1	p1_t3	899	1	0
patient1	p1_t3	899	2	0
patient1	p1_t3	899	3	9
patient1	p1_t3	899	4	30
patient1	p1_t3	899	5	18
patient1	p1_t3	899	6	43
patient1	p1_t3	900	1	0
patient1	p1_t3	900	2	0
patient1	p1_t3	900	3	0
patient1	p1_t3	900	4	35
patient1	p1_t3	900	5	22
patient1	p1_t3	900	6	43
patient1	p1_t3	901	1	0
patient1	p1_t3	901	2	0
patient1	p1_t3	901	3	7
patient1	p1_t3	901	4	30
patient1	p1_t3	901	5	20
patient1	p1_t3	901	6	43
patient1	p1_t3	902	1	0
patient1	p1_t3	902	2	0
patient1	p1_t3	902	3	0
patient1	p1_t3	902	4	57
patient1	p1_t3	902	5	0
patient1	p1_t3	902	6	43
patient1	p1_t3	903	1	0
patient1	p1_t3	903	2	0
patient1	p1_t3	903	3	0
patient1	p1_t3	903	4	55
patient1	p1_t3	903	5	0
patient1	p1_t3	903	6	45
patient1	p1_t3	904	1	0
patient1	p1_t3	904	2	0
patient1	p1_t3	904	3	0
patient1	p1_t3	904	4	57
patient1	p1_t3	904	5	0
patient1	p1_t3	904	6	43
patient1	p1_t3	905	1	0
patient1	p1_t3	905	2	0
patient1	p1_t3	905	3	1
patient1	p1_t3	905	4	36
patient1	p1_t3	905	5	21
patient1	p1_t3	905	6	42
patient1	p1_t3	906	1	0
patient1	p1_t3	906	2	0
patient1	p1_t3	906	3	0
patient1	p1_t3	906	4	54
patient1	p1_t3	906	5	0
patient1	p1_t3	906	6	46
patient1	p1_t3	907	1	0
patient1	p1_t3	907	2	0
patient1	p1_t3	907	3	0
patient1	p1_t3	907	4	56
patient1	p1_t3	907	5	0
patient1	p1_t3	907	6	44
patient1	p1_t3	908	1	0
patient1	p1_t3	908	2	0
patient1	p1_t3	908	3	0
patient1	p1_t3	908	4	58
patient1	p1_t3	908	5	0
patient1	p1_t3	908	6	42
patient1	p1_t3	909	1	0
patient1	p1_t3	909	2	0
patient1	p1_t3	909	3	2
patient1	p1_t3	909	4	36
patient1	p1_t3	909	5	20
patient1	p1_t3	909	6	42
patient1	p1_t3	910	1	0
patient1	p1_t3	910	2	0
patient1	p1_t3	910	3	2
patient1	p1_t3	910	4	34
patient1	p1_t3	910	5	20
patient1	p1_t3	910	6	44
patient1	p1_t3	911	1	0
patient1	p1_t3	911	2	0
patient1	p1_t3	911	3	0
patient1	p1_t3	911	4	53
patient1	p1_t3	911	5	0
patient1	p1_t3	911	6	47
patient1	p1_t3	912	1	0
patient1	p1_t3	912	2	0
patient1	p1_t3	912	3	0
patient1	p1_t3	912	4	56
patient1	p1_t3	912	5	0
patient1	p1_t3	912	6	44
patient1	p1_t3	913	1	0
patient1	p1_t3	913	2	0
patient1	p1_t3	913	3	0
patient1	p1_t3	913	4	55
patient1	p1_t3	913	5	0
patient1	p1_t3	913	6	45
patient1	p1_t3	914	1	0
patient1	p1_t3	914	2	0
patient1	p1_t3	914	3	0
patient1	p1_t3	914	4	58
patient1	p1_t3	914	5	0
patient1	p1_t3	914	6	42
patient1	p1_t3	915	1	0
patient1	p1_t3	915	2	0
patient1	p1_t3	915	3	9
patient1	p1_t3	915	4	36
patient1	p1_t3	915	5	13
patient1	p1_t3	915	6	42
patient1	p1_t3	916	1	0
patient1	p1_t3	916	2	0
patient1	p1_t3	916	3	1
patient1	p1_t3	916	4	37
patient1	p1_t3	916	5	21
patient1	p1_t3	916	6	41
patient1	p1_t3	917	1	0
patient1	p1_t3	917	2	0
patient1	p1_t3	917	3	0
patient1	p1_t3	917	4	57
patient1	p1_t3	917	5	0
patient1	p1_t3	917	6	43
patient1	p1_t3	918	1	0
patient1	p1_t3	918	2	0
patient1	p1_t3	918	3	9
patient1	p1_t3	918	4	24
patient1	p1_t3	918	5	21
patient1	p1_t3	918	6	46
patient1	p1_t3	919	1	0
patient1	p1_t3	919	2	0
patient1	p1_t3	919	3	0
patient1	p1_t3	919	4	58
patient1	p1_t3	919	5	0
patient1	p1_t3	919	6	42
patient1	p1_t3	920	1	0
patient1	p1_t3	920	2	0
patient1	p1_t3	920	3	1
patient1	p1_t3	920	4	37
patient1	p1_t3	920	5	21
patient1	p1_t3	920	6	41
patient1	p1_t3	921	1	0
patient1	p1_t3	921	2	0
patient1	p1_t3	921	3	0
patient1	p1_t3	921	4	54
patient1	p1_t3	921	5	0
patient1	p1_t3	921	6	46
patient1	p1_t3	922	1	0
patient1	p1_t3	922	2	4
patient1	p1_t3	922	3	9
patient1	p1_t3	922	4	34
patient1	p1_t3	922	5	9
patient1	p1_t3	922	6	44
patient1	p1_t3	923	1	0
patient1	p1_t3	923	2	0
patient1	p1_t3	923	3	0
patient1	p1_t3	923	4	54
patient1	p1_t3	923	5	0
patient1	p1_t3	923	6	46
patient1	p1_t3	924	1	0
patient1	p1_t3	924	2	4
patient1	p1_t3	924	3	9
patient1	p1_t3	924	4	35
patient1	p1_t3	924	5	9
patient1	p1_t3	924	6	43
patient1	p1_t3	925	1	0
patient1	p1_t3	925	2	0
patient1	p1_t3	925	3	9
patient1	p1_t3	925	4	30
patient1	p1_t3	925	5	13
patient1	p1_t3	925	6	48
patient1	p1_t3	926	1	0
patient1	p1_t3	926	2	0
patient1	p1_t3	926	3	0
patient1	p1_t3	926	4	57
patient1	p1_t3	926	5	0
patient1	p1_t3	926	6	43
patient1	p1_t3	927	1	0
patient1	p1_t3	927	2	0
patient1	p1_t3	927	3	4
patient1	p1_t3	927	4	35
patient1	p1_t3	927	5	18
patient1	p1_t3	927	6	43
patient1	p1_t3	928	1	0
patient1	p1_t3	928	2	0
patient1	p1_t3	928	3	0
patient1	p1_t3	928	4	36
patient1	p1_t3	928	5	22
